Date,Close
2020-09-01 00:00:00,1.3407799999999999
2020-09-01 01:00:00,1.34047
2020-09-01 02:00:00,1.34178
2020-09-01 03:00:00,1.3404200000000002
2020-09-01 04:00:00,1.34334
2020-09-01 05:00:00,1.34204
2020-09-01 06:00:00,1.3447200000000001
2020-09-01 07:00:00,1.34617
2020-09-01 08:00:00,1.34702
2020-09-01 09:00:00,1.34684
2020-09-01 10:00:00,1.3438
2020-09-01 11:00:00,1.34467
2020-09-01 12:00:00,1.34143
2020-09-01 13:00:00,1.3391899999999999
2020-09-01 14:00:00,1.33844
2020-09-01 15:00:00,1.33835
2020-09-01 16:00:00,1.3382100000000001
2020-09-01 17:00:00,1.3382399999999999
2020-09-01 18:03:00,1.33874
2020-09-01 19:04:00,1.33924
2020-09-01 20:04:00,1.33976
2020-09-01 21:04:00,1.33794
2020-09-01 22:04:00,1.33772
2020-09-01 23:04:00,1.33805
2020-09-02 00:04:00,1.3378700000000001
2020-09-02 01:04:00,1.33789
2020-09-02 02:04:00,1.33822
2020-09-02 03:04:00,1.33637
2020-09-02 04:04:00,1.33409
2020-09-02 05:04:00,1.3345
2020-09-02 06:04:00,1.33669
2020-09-02 07:04:00,1.3361399999999999
2020-09-02 08:04:00,1.3349600000000001
2020-09-02 09:04:00,1.33469
2020-09-02 10:04:00,1.33141
2020-09-02 11:04:00,1.3303
2020-09-02 12:04:00,1.33073
2020-09-02 13:04:00,1.33247
2020-09-02 14:04:00,1.3322
2020-09-02 15:04:00,1.3320100000000001
2020-09-02 16:04:00,1.33467
2020-09-02 17:05:00,1.3348
2020-09-02 18:05:00,1.33511
2020-09-02 19:05:00,1.33535
2020-09-02 20:06:00,1.33394
2020-09-02 21:06:00,1.33295
2020-09-02 22:06:00,1.33342
2020-09-02 23:06:00,1.33273
2020-09-03 00:06:00,1.3327799999999999
2020-09-03 01:06:00,1.33113
2020-09-03 02:06:00,1.32865
2020-09-03 03:06:00,1.32781
2020-09-03 04:06:00,1.33079
2020-09-03 05:06:00,1.33064
2020-09-03 06:06:00,1.32764
2020-09-03 07:06:00,1.32502
2020-09-03 08:06:00,1.32508
2020-09-03 09:06:00,1.32664
2020-09-03 10:06:00,1.3286
2020-09-03 11:06:00,1.32687
2020-09-03 12:06:00,1.32574
2020-09-03 13:06:00,1.32544
2020-09-03 14:06:00,1.32775
2020-09-03 15:06:00,1.3276700000000001
2020-09-03 16:06:00,1.32786
2020-09-03 17:09:00,1.32694
2020-09-03 18:11:00,1.32772
2020-09-03 19:11:00,1.32739
2020-09-03 20:11:00,1.32684
2020-09-03 21:11:00,1.32827
2020-09-03 22:11:00,1.3292700000000002
2020-09-03 23:11:00,1.32797
2020-09-04 00:11:00,1.32756
2020-09-04 01:11:00,1.32795
2020-09-04 02:11:00,1.3274299999999999
2020-09-04 03:11:00,1.32728
2020-09-04 04:11:00,1.32972
2020-09-04 05:11:00,1.33156
2020-09-04 06:11:00,1.32992
2020-09-04 07:11:00,1.32792
2020-09-04 08:11:00,1.32616
2020-09-04 09:11:00,1.3212899999999999
2020-09-04 10:11:00,1.32061
2020-09-04 11:11:00,1.31988
2020-09-04 12:11:00,1.32284
2020-09-04 13:11:00,1.325
2020-09-04 14:11:00,1.32661
2020-09-04 15:11:00,1.32827
2020-09-04 16:11:00,1.3279
2020-09-06 17:15:00,1.3261100000000001
2020-09-06 18:16:00,1.32487
2020-09-06 19:16:00,1.32545
2020-09-06 20:16:00,1.32473
2020-09-06 21:16:00,1.32536
