日期,开盘价,最高价,最低价,收盘价
2020-09-24 16:00:00,1.27437,1.27443,1.27417,1.27437
2020-09-24 17:02:00,1.27462,1.27462,1.27462,1.27462
2020-09-24 18:06:00,1.27482,1.27494,1.27481,1.27491
2020-09-24 19:06:00,1.27463,1.27464,1.2746,1.2746
2020-09-24 20:06:00,1.27519,1.27538,1.27515,1.27534
2020-09-24 21:06:00,1.27511,1.27516,1.27511,1.27512
2020-09-24 22:06:00,1.27467,1.2748,1.27466,1.27479
2020-09-24 23:06:00,1.2755,1.27569,1.2755,1.27557
2020-09-25 00:06:00,1.27483,1.27483,1.27466,1.27474
2020-09-25 01:06:00,1.27541,1.27542,1.27525,1.27532
2020-09-25 02:06:00,1.27544,1.27548,1.27528,1.27545
2020-09-25 03:06:00,1.27713,1.27713,1.27665,1.27708
2020-09-25 04:06:00,1.27801,1.27826,1.27799,1.27821
2020-09-25 05:06:00,1.27521,1.27545,1.27521,1.27545
2020-09-25 06:06:00,1.27173,1.27184,1.2715,1.27151
2020-09-25 07:06:00,1.26975,1.27008,1.26964,1.27004
2020-09-25 08:06:00,1.27391,1.27429,1.27391,1.27428
2020-09-25 09:06:00,1.27351,1.27355,1.27327,1.27328
2020-09-25 10:06:00,1.27083,1.27117,1.2708,1.27089
2020-09-25 11:06:00,1.27025,1.27055,1.26921,1.26924
2020-09-25 12:06:00,1.2711,1.27131,1.2711,1.27125
2020-09-25 13:06:00,1.27009,1.27022,1.26998,1.27019
2020-09-25 14:06:00,1.2719,1.27214,1.27188,1.27194
2020-09-25 15:06:00,1.2739,1.2739,1.27369,1.27387
2020-09-25 16:06:00,1.27492,1.27492,1.27485,1.2749
2020-09-27 17:08:00,1.27542,1.27542,1.27541,1.27541
2020-09-27 18:09:00,1.27611,1.27611,1.27609,1.27611
2020-09-27 19:09:00,1.27567,1.27573,1.27565,1.27566
2020-09-27 20:09:00,1.27567,1.27568,1.27561,1.27567
2020-09-27 21:09:00,1.27601,1.27601,1.27578,1.27586
2020-09-27 22:09:00,1.27664,1.27664,1.27654,1.27659
2020-09-27 23:09:00,1.27667,1.27668,1.27666,1.27668
2020-09-28 00:09:00,1.27732,1.27732,1.27726,1.27726
2020-09-28 01:09:00,1.27701,1.27704,1.27699,1.27704
2020-09-28 02:09:00,1.27755,1.27755,1.27712,1.27715
2020-09-28 03:09:00,1.27668,1.27683,1.27621,1.27631
2020-09-28 04:09:00,1.27975,1.27995,1.27964,1.27974
2020-09-28 05:09:00,1.28387,1.28389,1.28352,1.28359
2020-09-28 06:09:00,1.28753,1.28769,1.28746,1.28757
2020-09-28 07:09:00,1.29053,1.29067,1.2904,1.29042
2020-09-28 08:09:00,1.28996,1.28996,1.28967,1.2897
2020-09-28 09:09:00,1.28632,1.28661,1.28624,1.28636
2020-09-28 10:09:00,1.28636,1.28662,1.28621,1.28637
2020-09-28 11:09:00,1.28536,1.28539,1.28522,1.28527
2020-09-28 12:09:00,1.28464,1.28519,1.28464,1.28489
2020-09-28 13:09:00,1.28514,1.28515,1.28488,1.28488
2020-09-28 14:09:00,1.28473,1.28477,1.28471,1.28477
2020-09-28 15:09:00,1.28344,1.28347,1.28344,1.28347
2020-09-28 16:09:00,1.28325,1.28325,1.28301,1.28301
2020-09-28 17:11:00,1.28345,1.2835,1.28345,1.2835
2020-09-28 18:11:00,1.28353,1.28353,1.28345,1.28352
2020-09-28 19:11:00,1.28441,1.28444,1.28433,1.28442
2020-09-28 20:11:00,1.28713,1.2872,1.28699,1.28708
2020-09-28 21:11:00,1.28634,1.28637,1.28628,1.28634
2020-09-28 22:11:00,1.28444,1.28446,1.2844,1.28444
2020-09-28 23:11:00,1.28435,1.28446,1.28435,1.28446
2020-09-29 00:11:00,1.28538,1.28554,1.28538,1.28553
2020-09-29 01:11:00,1.28588,1.28588,1.28581,1.28583
2020-09-29 02:11:00,1.28649,1.28667,1.28618,1.28658
2020-09-29 03:11:00,1.28385,1.28404,1.28372,1.28404
2020-09-29 04:11:00,1.28693,1.28754,1.28693,1.28754
2020-09-29 05:11:00,1.28874,1.28874,1.28826,1.28834
2020-09-29 06:11:00,1.28537,1.28574,1.28537,1.28572
2020-09-29 07:11:00,1.28732,1.28737,1.28696,1.28701
2020-09-29 08:11:00,1.28607,1.28616,1.28597,1.28606
2020-09-29 09:11:00,1.28429,1.28446,1.28418,1.28432
2020-09-29 10:11:00,1.28614,1.28635,1.28596,1.28608
2020-09-29 11:11:00,1.28408,1.28429,1.28405,1.28423
2020-09-29 12:11:00,1.28379,1.284,1.28356,1.28358
2020-09-29 13:11:00,1.28482,1.28484,1.28468,1.28471
2020-09-29 14:11:00,1.28542,1.28551,1.28536,1.2855
2020-09-29 15:11:00,1.28635,1.2864,1.28626,1.28626
2020-09-29 16:11:00,1.28585,1.28588,1.28582,1.28582
2020-09-29 17:11:00,1.28561,1.28561,1.2856,1.2856
2020-09-29 18:17:00,1.2858,1.28581,1.28578,1.28579
2020-09-29 19:17:00,1.28671,1.28676,1.28671,1.28675
2020-09-29 20:17:00,1.28654,1.28663,1.28654,1.28655
2020-09-29 21:17:00,1.28586,1.28614,1.28586,1.28609
2020-09-29 22:17:00,1.28632,1.28663,1.28632,1.28657
2020-09-29 23:17:00,1.2846,1.2846,1.28431,1.28449
2020-09-30 00:17:00,1.28404,1.28416,1.28399,1.28406
2020-09-30 01:17:00,1.28439,1.28443,1.28437,1.28437
2020-09-30 02:17:00,1.28278,1.28302,1.28269,1.28289
2020-09-30 03:17:00,1.28304,1.2831,1.28264,1.2831
2020-09-30 04:17:00,1.28231,1.28269,1.28227,1.28256
2020-09-30 05:17:00,1.28154,1.2816,1.2815,1.28157
2020-09-30 06:17:00,1.28315,1.28322,1.28287,1.28287
2020-09-30 07:17:00,1.28348,1.28353,1.28324,1.28341
2020-09-30 08:17:00,1.28316,1.28372,1.28315,1.28351
2020-09-30 09:17:00,1.28565,1.28568,1.28554,1.28563
2020-09-30 10:17:00,1.2895,1.29046,1.28945,1.29037
2020-09-30 11:17:00,1.29352,1.29387,1.29322,1.29381
2020-09-30 12:17:00,1.29053,1.29053,1.2904,1.29043
2020-09-30 13:17:00,1.29052,1.29052,1.29033,1.29043
2020-09-30 14:17:00,1.29116,1.29135,1.29115,1.29135
2020-09-30 15:17:00,1.2902,1.2902,1.28994,1.29
2020-09-30 16:17:00,1.29013,1.29041,1.29013,1.29041
2020-09-30 17:17:00,1.2915,1.29152,1.2915,1.2915
2020-09-30 18:18:00,1.29244,1.29245,1.29243,1.29244
2020-09-30 19:18:00,1.29194,1.29196,1.29194,1.29195
2020-09-30 20:18:00,1.29214,1.2922,1.29214,1.29215
2020-09-30 21:18:00,1.29235,1.29235,1.29226,1.29226
2020-09-30 22:18:00,1.29344,1.29359,1.29344,1.29357
2020-09-30 23:18:00,1.29399,1.29401,1.29392,1.29401
2020-10-01 00:00:00,1.29354,1.29355,1.29336,1.29338
2020-10-01 01:00:00,1.29374,1.29386,1.29373,1.29384
2020-10-01 02:00:00,1.29424,1.29451,1.29418,1.29432
2020-10-01 03:00:00,1.29414,1.29437,1.29359,1.29374
2020-10-01 04:00:00,1.28904,1.28906,1.28866,1.28875
2020-10-01 05:00:00,1.28246,1.28246,1.28217,1.28229
2020-10-01 06:00:00,1.28496,1.28506,1.28476,1.28479
2020-10-01 07:00:00,1.28349,1.28375,1.2834,1.28363
2020-10-01 08:00:00,1.29654,1.29669,1.29612,1.29615
2020-10-01 09:00:00,1.295,1.29613,1.29486,1.29523
2020-10-01 10:00:00,1.28694,1.2877,1.28694,1.2873
2020-10-01 11:00:00,1.28694,1.28732,1.2866,1.28668
2020-10-01 12:00:00,1.29,1.29001,1.28938,1.28938
2020-10-01 13:00:00,1.28935,1.28951,1.2893,1.28941
2020-10-01 14:00:00,1.28758,1.28811,1.28754,1.28774
2020-10-01 15:00:00,1.28918,1.28941,1.28875,1.28904
2020-10-01 16:00:00,1.28879,1.28919,1.28879,1.28899
2020-10-01 17:10:00,1.28787,1.28863,1.28787,1.288
2020-10-01 18:21:00,1.28873,1.28882,1.28873,1.28882
2020-10-01 19:21:00,1.28842,1.28846,1.28838,1.28845
2020-10-01 20:21:00,1.28815,1.28836,1.2881,1.28834
2020-10-01 21:21:00,1.28771,1.28774,1.28761,1.28761
2020-10-01 22:21:00,1.28709,1.28711,1.28707,1.2871
2020-10-01 23:21:00,1.2861,1.28621,1.2861,1.28614
2020-10-02 00:21:00,1.28612,1.28612,1.28592,1.28599
2020-10-02 01:21:00,1.28597,1.28615,1.28594,1.2861
2020-10-02 02:21:00,1.28737,1.2874,1.28714,1.28719
2020-10-02 03:21:00,1.28684,1.28708,1.28684,1.28691
2020-10-02 04:21:00,1.29079,1.29107,1.29066,1.29094
2020-10-02 05:21:00,1.2937,1.29445,1.2937,1.29427
2020-10-02 06:21:00,1.2914,1.29192,1.2914,1.29185
2020-10-02 07:21:00,1.29122,1.29124,1.29064,1.29072
2020-10-02 08:21:00,1.29352,1.29367,1.29342,1.2936
2020-10-02 09:21:00,1.29017,1.29112,1.29011,1.29112
2020-10-02 10:21:00,1.29328,1.29342,1.29313,1.29318
2020-10-02 11:21:00,1.29398,1.29443,1.29398,1.29425
2020-10-02 12:21:00,1.29412,1.29412,1.2938,1.29392
2020-10-02 13:21:00,1.29347,1.29348,1.29331,1.2934
2020-10-02 14:21:00,1.29362,1.29362,1.29359,1.29361
2020-10-02 15:21:00,1.29312,1.29314,1.29304,1.29306
2020-10-02 16:21:00,1.29396,1.29412,1.29396,1.29401
2020-10-04 17:29:00,1.29281,1.29281,1.29281,1.29281
2020-10-04 18:29:00,1.2921,1.2921,1.29194,1.29204
2020-10-04 19:29:00,1.29295,1.29297,1.29288,1.29295
2020-10-04 20:29:00,1.29436,1.2945,1.29436,1.29448
2020-10-04 21:29:00,1.29393,1.29397,1.29379,1.29388
2020-10-04 22:29:00,1.29469,1.29471,1.29463,1.29467
2020-10-04 23:29:00,1.29482,1.29485,1.29477,1.29478
2020-10-05 00:29:00,1.29379,1.29382,1.29379,1.29382
2020-10-05 01:29:00,1.29338,1.29355,1.29338,1.29349
2020-10-05 02:29:00,1.29338,1.2934,1.29331,1.29331
2020-10-05 03:29:00,1.29085,1.29115,1.29079,1.29103
2020-10-05 04:29:00,1.29459,1.29482,1.29459,1.29476
2020-10-05 05:29:00,1.29502,1.29515,1.29499,1.29512
2020-10-05 06:29:00,1.29454,1.29454,1.29414,1.29424
2020-10-05 07:29:00,1.29397,1.29401,1.29374,1.29378
2020-10-05 08:29:00,1.29498,1.29506,1.29476,1.29502
2020-10-05 09:29:00,1.29739,1.2974,1.29734,1.29737
2020-10-05 10:29:00,1.29767,1.29769,1.29752,1.29758
2020-10-05 11:29:00,1.29716,1.2973,1.29698,1.29699
2020-10-05 12:29:00,1.29678,1.29691,1.29678,1.29691
2020-10-05 13:29:00,1.29858,1.29869,1.29854,1.29856
2020-10-05 14:29:00,1.29753,1.29765,1.29746,1.29746
2020-10-05 15:29:00,1.29855,1.29856,1.29844,1.29854
2020-10-05 16:29:00,1.29822,1.29822,1.29822,1.29822
2020-10-05 17:30:00,1.29746,1.29773,1.2972,1.29772
2020-10-05 18:31:00,1.29874,1.29878,1.29874,1.29877
2020-10-05 19:31:00,1.2988,1.29883,1.29879,1.29883
2020-10-05 20:31:00,1.29942,1.29943,1.29939,1.29939
2020-10-05 21:31:00,1.29876,1.29876,1.29858,1.29859
2020-10-05 22:31:00,1.29853,1.29855,1.2985,1.29851
2020-10-05 23:31:00,1.29958,1.29973,1.29945,1.29963
2020-10-06 00:31:00,1.29911,1.29912,1.29904,1.29911
2020-10-06 01:31:00,1.29855,1.29877,1.29855,1.29872
2020-10-06 02:31:00,1.29873,1.29891,1.29873,1.29889
2020-10-06 03:31:00,1.29882,1.299,1.29857,1.2986
2020-10-06 04:31:00,1.29738,1.29756,1.29723,1.29756
2020-10-06 05:31:00,1.29851,1.29874,1.29849,1.29873
2020-10-06 06:31:00,1.29732,1.29733,1.29681,1.29682
2020-10-06 07:31:00,1.29442,1.29466,1.29429,1.29454
2020-10-06 08:31:00,1.29549,1.29554,1.29531,1.29533
2020-10-06 09:31:00,1.29607,1.29612,1.29566,1.29611
2020-10-06 10:31:00,1.29772,1.29782,1.29729,1.29731
2020-10-06 11:31:00,1.29561,1.29612,1.2955,1.29611
2020-10-06 12:31:00,1.29462,1.29463,1.29432,1.29433
2020-10-06 13:31:00,1.29344,1.29347,1.29335,1.29344
2020-10-06 14:31:00,1.29459,1.29481,1.29453,1.29481
2020-10-06 15:31:00,1.29027,1.29071,1.29023,1.29063
2020-10-06 16:31:00,1.28951,1.28976,1.28951,1.28976
2020-10-06 17:31:00,1.2874,1.28755,1.28699,1.2875
2020-10-06 18:31:00,1.28842,1.28844,1.28834,1.28836
2020-10-06 19:31:00,1.28803,1.28819,1.28803,1.28818
2020-10-06 20:31:00,1.28859,1.28859,1.28845,1.28845
2020-10-06 21:31:00,1.28708,1.28713,1.28694,1.28694
2020-10-06 22:31:00,1.28816,1.28831,1.2881,1.28822
2020-10-06 23:31:00,1.28835,1.28845,1.28833,1.28839
2020-10-07 00:31:00,1.28846,1.28852,1.28841,1.28852
2020-10-07 01:31:00,1.28863,1.28878,1.2886,1.28876
2020-10-07 02:31:00,1.28966,1.28985,1.28962,1.28983
2020-10-07 03:31:00,1.29224,1.29231,1.29184,1.29227
2020-10-07 04:31:00,1.29176,1.29238,1.29176,1.29236
2020-10-07 05:31:00,1.28871,1.28922,1.28863,1.28915
2020-10-07 06:31:00,1.28582,1.2864,1.28574,1.28638
2020-10-07 07:31:00,1.28625,1.28628,1.286,1.28601
2020-10-07 08:31:00,1.28823,1.28827,1.28782,1.28795
2020-10-07 09:31:00,1.2873,1.28813,1.2873,1.28798
2020-10-07 10:31:00,1.28802,1.28819,1.28776,1.28803
2020-10-07 11:31:00,1.29187,1.29202,1.29173,1.29183
2020-10-07 12:31:00,1.29113,1.29125,1.29078,1.29081
2020-10-07 13:31:00,1.29171,1.29171,1.29159,1.29169
2020-10-07 14:31:00,1.29093,1.29098,1.29093,1.29094
2020-10-07 15:31:00,1.29153,1.29155,1.29145,1.2915
2020-10-07 16:31:00,1.29143,1.29145,1.29142,1.29142
2020-10-07 17:40:00,1.29158,1.29158,1.29155,1.29157
2020-10-07 18:46:00,1.29215,1.29218,1.2921,1.29212
2020-10-07 19:46:00,1.29166,1.2917,1.2916,1.29162
2020-10-07 20:46:00,1.29231,1.29232,1.29221,1.29232
2020-10-07 21:46:00,1.29202,1.29213,1.29202,1.29212
2020-10-07 22:46:00,1.29254,1.29269,1.29253,1.29265
2020-10-07 23:46:00,1.29296,1.29296,1.29291,1.29291
2020-10-08 00:46:00,1.29285,1.29296,1.29285,1.29296
2020-10-08 01:46:00,1.29331,1.29341,1.2933,1.29334
2020-10-08 02:46:00,1.29489,1.29492,1.29463,1.29476
2020-10-08 03:46:00,1.29503,1.29513,1.29487,1.295
2020-10-08 04:46:00,1.29604,1.29609,1.2958,1.29584
2020-10-08 05:46:00,1.29248,1.29256,1.29218,1.29224
2020-10-08 06:46:00,1.29085,1.29115,1.29081,1.29083
2020-10-08 07:46:00,1.29047,1.29081,1.29047,1.29061
2020-10-08 08:46:00,1.29088,1.29126,1.29088,1.29115
2020-10-08 09:46:00,1.29191,1.29212,1.29171,1.29181
2020-10-08 10:46:00,1.29176,1.29193,1.29163,1.29186
2020-10-08 11:46:00,1.29342,1.29347,1.29341,1.29347
2020-10-08 12:46:00,1.29421,1.29439,1.2942,1.29433
2020-10-08 13:46:00,1.29416,1.29425,1.29416,1.29424
2020-10-08 14:46:00,1.29332,1.29336,1.29313,1.29314
2020-10-08 15:47:00,1.29306,1.29307,1.29286,1.293
2020-10-08 16:47:00,1.29329,1.2934,1.29326,1.29337
2020-10-08 17:49:00,1.29282,1.29282,1.29282,1.29282
2020-10-08 18:50:00,1.29355,1.29365,1.29353,1.29365
2020-10-08 19:50:00,1.29362,1.2937,1.29362,1.29369
2020-10-08 20:50:00,1.29395,1.29404,1.29392,1.29404
2020-10-08 21:50:00,1.29518,1.29518,1.29504,1.29514
2020-10-08 22:50:00,1.29537,1.29559,1.29536,1.2955
2020-10-08 23:50:00,1.29547,1.29547,1.29543,1.29543
2020-10-09 00:50:00,1.2954,1.2954,1.29536,1.29536
2020-10-09 01:50:00,1.29513,1.29515,1.29504,1.29504
2020-10-09 02:50:00,1.29476,1.29494,1.29468,1.29479
2020-10-09 03:50:00,1.29576,1.29584,1.29557,1.29562
2020-10-09 04:50:00,1.29406,1.29417,1.29378,1.29384
2020-10-09 05:50:00,1.29364,1.29376,1.2935,1.29362
2020-10-09 06:50:00,1.29439,1.29473,1.29433,1.29472
2020-10-09 07:50:00,1.2944,1.29457,1.29434,1.29447
2020-10-09 08:50:00,1.29557,1.29573,1.2954,1.29561
2020-10-09 09:50:00,1.29632,1.29635,1.29606,1.29615
2020-10-09 10:50:00,1.29959,1.29974,1.29954,1.2996
2020-10-09 11:50:00,1.30074,1.30091,1.30071,1.30082
2020-10-09 12:50:00,1.30206,1.30255,1.30198,1.3022
2020-10-09 13:50:00,1.30385,1.30387,1.30363,1.30363
2020-10-09 14:50:00,1.30381,1.30381,1.30366,1.30372
2020-10-09 15:50:00,1.30412,1.30421,1.3041,1.30411
2020-10-09 16:50:00,1.30462,1.30465,1.30459,1.30461
2020-10-11 17:50:00,1.30255,1.30256,1.3025,1.30253
2020-10-11 18:50:00,1.30334,1.30337,1.30334,1.30336
2020-10-11 19:50:00,1.3035,1.3035,1.30349,1.3035
2020-10-11 20:50:00,1.30288,1.3029,1.30278,1.3028
2020-10-11 21:50:00,1.3031,1.30323,1.3031,1.30319
2020-10-11 22:50:00,1.30274,1.30282,1.30272,1.30282
2020-10-11 23:50:00,1.30303,1.30303,1.30302,1.30303
2020-10-12 00:51:00,1.30381,1.30382,1.30381,1.30382
2020-10-12 01:51:00,1.3044,1.30456,1.3043,1.3045
2020-10-12 02:51:00,1.30479,1.30497,1.30479,1.30497
2020-10-12 03:51:00,1.30301,1.30304,1.30283,1.30297
2020-10-12 04:51:00,1.30232,1.30241,1.30223,1.30233
2020-10-12 05:51:00,1.30168,1.30181,1.30155,1.30166
2020-10-12 06:51:00,1.30055,1.30104,1.30052,1.30089
2020-10-12 07:51:00,1.30198,1.30213,1.30194,1.30198
2020-10-12 08:51:00,1.30385,1.30394,1.30353,1.30362
2020-10-12 09:51:00,1.30434,1.30437,1.30422,1.30433
2020-10-12 10:51:00,1.30607,1.30696,1.30606,1.30678
2020-10-12 11:51:00,1.30635,1.30653,1.30626,1.30641
2020-10-12 12:51:00,1.30652,1.30652,1.30634,1.30647
2020-10-12 13:51:00,1.30647,1.30651,1.30636,1.30646
2020-10-12 14:51:00,1.3061,1.30615,1.30609,1.30612
2020-10-12 15:51:00,1.30654,1.3066,1.30652,1.30657
2020-10-12 16:53:00,1.30653,1.30655,1.30651,1.30654
2020-10-12 17:54:00,1.3061,1.30621,1.3061,1.30621
2020-10-12 18:54:00,1.30653,1.30656,1.30653,1.30653
2020-10-12 19:54:00,1.30642,1.30646,1.30642,1.30642
2020-10-12 20:54:00,1.3045,1.3046,1.30442,1.30456
2020-10-12 21:54:00,1.30479,1.30484,1.30475,1.30483
2020-10-12 22:54:00,1.30431,1.30435,1.30425,1.30427
2020-10-12 23:54:00,1.30421,1.30421,1.30415,1.30421
2020-10-13 00:54:00,1.30464,1.30492,1.30464,1.30491
2020-10-13 01:54:00,1.30461,1.30462,1.3043,1.30431
2020-10-13 02:54:00,1.305,1.30504,1.30494,1.30501
2020-10-13 03:54:00,1.30353,1.30365,1.30299,1.30305
2020-10-13 04:54:00,1.30507,1.30558,1.30505,1.30554
2020-10-13 05:54:00,1.30448,1.30452,1.30426,1.30443
2020-10-13 06:54:00,1.30503,1.30516,1.30501,1.30507
2020-10-13 07:54:00,1.30224,1.30224,1.30198,1.30215
2020-10-13 08:54:00,1.30138,1.30147,1.30131,1.30144
2020-10-13 09:54:00,1.29658,1.29673,1.29652,1.29668
2020-10-13 10:54:00,1.29799,1.2982,1.29773,1.2978
2020-10-13 11:54:00,1.29718,1.29729,1.29707,1.29726
2020-10-13 12:54:00,1.29599,1.29618,1.29595,1.29607
2020-10-13 13:54:00,1.29397,1.29434,1.29397,1.29428
2020-10-13 14:54:00,1.29367,1.29378,1.29367,1.29377
2020-10-13 15:54:00,1.29416,1.29419,1.29412,1.29416
2020-10-13 16:54:00,1.29357,1.2936,1.29356,1.29358
2020-10-13 17:59:00,1.29335,1.29343,1.29332,1.29336
2020-10-13 18:59:00,1.29345,1.29345,1.29338,1.29344
2020-10-13 19:59:00,1.29341,1.29342,1.29341,1.29342
2020-10-13 20:59:00,1.2937,1.29377,1.29364,1.2937
2020-10-13 21:59:00,1.29318,1.29326,1.29307,1.29316
2020-10-13 22:59:00,1.29351,1.29359,1.29351,1.29354
2020-10-13 23:59:00,1.29344,1.29347,1.29341,1.29343
2020-10-14 00:59:00,1.29218,1.2922,1.2921,1.29219
2020-10-14 01:59:00,1.29167,1.29176,1.29159,1.29161
2020-10-14 02:59:00,1.28975,1.28983,1.2893,1.2894
2020-10-14 03:59:00,1.28844,1.28872,1.28818,1.28868
2020-10-14 04:59:00,1.29089,1.29089,1.29048,1.29048
2020-10-14 05:59:00,1.29385,1.29398,1.29366,1.29367
2020-10-14 06:59:00,1.29483,1.29506,1.29482,1.29494
2020-10-14 07:59:00,1.29832,1.29848,1.29817,1.29819
2020-10-14 08:59:00,1.30293,1.3031,1.30281,1.30284
2020-10-14 09:59:00,1.30373,1.30392,1.30372,1.30373
2020-10-14 10:59:00,1.30375,1.30411,1.30374,1.30406
2020-10-14 11:59:00,1.30208,1.30215,1.30198,1.3021
2020-10-14 12:59:00,1.30152,1.30164,1.3015,1.30152
2020-10-14 13:59:00,1.30306,1.30309,1.30295,1.30296
2020-10-14 14:59:00,1.30217,1.30248,1.30217,1.30236
2020-10-14 15:59:00,1.30293,1.30296,1.30289,1.30293
2020-10-14 16:59:00,1.30112,1.30117,1.30088,1.30114
2020-10-14 17:59:00,1.30098,1.30138,1.3008,1.30094
2020-10-14 18:59:00,1.30078,1.30078,1.30072,1.30078
2020-10-14 19:59:00,1.30108,1.30113,1.30103,1.30113
2020-10-14 20:59:00,1.3022,1.30226,1.30214,1.30222
2020-10-14 21:59:00,1.30188,1.30192,1.30186,1.30187
2020-10-14 22:59:00,1.30108,1.30118,1.30096,1.30096
2020-10-14 23:59:00,1.3011,1.30115,1.30108,1.30114
2020-10-15 00:59:00,1.302,1.30202,1.3019,1.30201
2020-10-15 01:59:00,1.30178,1.30188,1.30169,1.30185
2020-10-15 02:59:00,1.3001,1.30011,1.29993,1.30001
2020-10-15 03:59:00,1.29993,1.30034,1.29992,1.30034
2020-10-15 04:59:00,1.29472,1.29497,1.2947,1.2947
2020-10-15 05:59:00,1.29695,1.29713,1.29689,1.29711
2020-10-15 06:59:00,1.2954,1.29547,1.295,1.29522
2020-10-15 07:59:00,1.29301,1.29304,1.29267,1.29267
2020-10-15 08:59:00,1.29272,1.29275,1.29241,1.29245
2020-10-15 09:59:00,1.29431,1.29439,1.29415,1.29428
2020-10-15 10:59:00,1.29009,1.29057,1.28988,1.29046
2020-10-15 11:59:00,1.29189,1.2919,1.2915,1.29153
2020-10-15 12:59:00,1.29349,1.29372,1.29206,1.29217
2020-10-15 13:59:00,1.29057,1.29065,1.29016,1.29029
2020-10-15 14:59:00,1.28989,1.29016,1.28989,1.28994
2020-10-15 15:59:00,1.29006,1.29011,1.28997,1.28998
2020-10-15 16:59:00,1.29033,1.29057,1.29022,1.29022
2020-10-15 18:00:00,1.2904,1.2905,1.29025,1.29034
2020-10-15 19:00:00,1.29008,1.29015,1.29001,1.29009
2020-10-15 20:00:00,1.29031,1.29031,1.29011,1.2902
2020-10-15 21:00:00,1.29055,1.29056,1.29037,1.29038
2020-10-15 22:00:00,1.28979,1.2898,1.28958,1.2896
2020-10-15 23:00:00,1.28903,1.28919,1.28903,1.28915
2020-10-16 00:00:00,1.28937,1.2894,1.28935,1.28937
2020-10-16 01:00:00,1.28907,1.28929,1.28907,1.28927
2020-10-16 02:00:00,1.28969,1.28969,1.28914,1.28933
2020-10-16 03:00:00,1.29158,1.29211,1.29099,1.29207
2020-10-16 04:00:00,1.29331,1.29344,1.29289,1.29329
2020-10-16 05:00:00,1.29319,1.2934,1.29299,1.29309
2020-10-16 06:00:00,1.29401,1.29479,1.29387,1.29387
2020-10-16 07:00:00,1.2892,1.2893,1.28714,1.28834
2020-10-16 08:00:00,1.29127,1.29146,1.29114,1.29131
2020-10-16 09:00:00,1.29088,1.29099,1.29006,1.29008
2020-10-16 10:00:00,1.2906,1.29083,1.29021,1.29076
2020-10-16 11:00:00,1.29292,1.29297,1.29272,1.29283
2020-10-16 12:00:00,1.29287,1.29297,1.29284,1.29286
2020-10-16 13:00:00,1.29238,1.29238,1.29217,1.29221
2020-10-16 14:00:00,1.29079,1.29089,1.29061,1.2907
2020-10-16 15:00:00,1.29311,1.29314,1.29287,1.29297
2020-10-16 16:00:00,1.29275,1.29277,1.29255,1.29268
2020-10-18 17:01:00,1.2892,1.28952,1.2892,1.28952
2020-10-18 18:05:00,1.29092,1.29114,1.29084,1.29101
2020-10-18 19:05:00,1.29204,1.29204,1.29201,1.29201
2020-10-18 20:05:00,1.29345,1.29355,1.29327,1.29328
2020-10-18 21:05:00,1.29378,1.29383,1.29367,1.29382
2020-10-18 22:05:00,1.29268,1.2927,1.29259,1.29269
2020-10-18 23:05:00,1.29315,1.29317,1.29295,1.29295
2020-10-19 00:06:00,1.29271,1.29285,1.29271,1.29282
2020-10-19 01:07:00,1.29257,1.29257,1.29252,1.29253
2020-10-19 02:07:00,1.29365,1.29386,1.29362,1.2938
2020-10-19 03:07:00,1.29597,1.29597,1.29555,1.29559
2020-10-19 04:07:00,1.2967,1.29706,1.29632,1.29706
2020-10-19 05:07:00,1.29931,1.29977,1.29927,1.29967
2020-10-19 06:07:00,1.30058,1.30064,1.30051,1.30056
2020-10-19 07:07:00,1.29966,1.29985,1.29959,1.2996
2020-10-19 08:07:00,1.30077,1.30082,1.30045,1.30048
2020-10-19 09:07:00,1.299,1.29907,1.29889,1.29895
2020-10-19 10:07:00,1.29885,1.29906,1.29859,1.29904
2020-10-19 11:07:00,1.29993,1.30003,1.29978,1.29979
2020-10-19 12:07:00,1.29987,1.30023,1.29987,1.30012
2020-10-19 13:07:00,1.29831,1.29843,1.29829,1.29841
2020-10-19 14:07:00,1.29652,1.29659,1.29651,1.29658
2020-10-19 15:07:00,1.29469,1.29491,1.29468,1.29483
2020-10-19 16:07:00,1.29402,1.29409,1.29392,1.29399
2020-10-19 17:07:00,1.29398,1.29398,1.29394,1.29394
2020-10-19 18:08:00,1.29502,1.29502,1.295,1.29502
2020-10-19 19:08:00,1.29463,1.29465,1.29463,1.29465
2020-10-19 20:08:00,1.29493,1.29494,1.29481,1.29481
2020-10-19 21:08:00,1.29486,1.29486,1.2948,1.29483
2020-10-19 22:08:00,1.29379,1.29384,1.29371,1.29371
2020-10-19 23:08:00,1.29442,1.29444,1.29441,1.29441
2020-10-20 00:08:00,1.29492,1.29492,1.29491,1.29491
2020-10-20 01:08:00,1.29441,1.29445,1.29441,1.29442
2020-10-20 02:08:00,1.29392,1.29404,1.29391,1.29404
2020-10-20 03:08:00,1.29344,1.29344,1.29313,1.29313
2020-10-20 04:08:00,1.29446,1.29446,1.29426,1.29427
2020-10-20 05:08:00,1.29715,1.29734,1.29714,1.29733
2020-10-20 06:08:00,1.29706,1.29717,1.29695,1.29714
2020-10-20 07:08:00,1.29552,1.29556,1.29532,1.29553
2020-10-20 08:08:00,1.29305,1.29305,1.29297,1.29299
