Date,Close,Predictions
2020-09-24 23:06:00,1.2755,1.275598
2020-09-25 00:06:00,1.27483,1.2756703
2020-09-25 01:06:00,1.27541,1.2757199
2020-09-25 02:06:00,1.27544,1.2757785
2020-09-25 03:06:00,1.2771299999999999,1.2758408
2020-09-25 04:06:00,1.27801,1.2759771
2020-09-25 05:06:00,1.27521,1.2761917
2020-09-25 06:06:00,1.27173,1.2763184
2020-09-25 07:06:00,1.26975,1.2762281
2020-09-25 08:06:00,1.27391,1.275919
2020-09-25 09:06:00,1.2735100000000001,1.2756753
2020-09-25 10:06:00,1.27083,1.2754674
2020-09-25 11:06:00,1.27025,1.2751756
2020-09-25 12:06:00,1.2711,1.2748222
2020-09-25 13:06:00,1.27009,1.2744873
2020-09-25 14:06:00,1.2719,1.2741381
2020-09-25 15:06:00,1.2739,1.2738788
2020-09-25 16:06:00,1.27492,1.273778
2020-09-27 17:08:00,1.27542,1.273827
2020-09-27 18:09:00,1.27611,1.2739896
2020-09-27 19:09:00,1.27567,1.274245
2020-09-27 20:09:00,1.27567,1.2745259
2020-09-27 21:09:00,1.27601,1.2748072
2020-09-27 22:09:00,1.27664,1.2750885
2020-09-27 23:09:00,1.27667,1.2753825
2020-09-28 00:09:00,1.27732,1.2756699
2020-09-28 01:09:00,1.27701,1.2759665
2020-09-28 02:09:00,1.27755,1.2762384
2020-09-28 03:09:00,1.27668,1.2765043
2020-09-28 04:09:00,1.27975,1.2767125
2020-09-28 05:09:00,1.28387,1.2770107
2020-09-28 06:09:00,1.2875299999999998,1.2775348
2020-09-28 07:09:00,1.29053,1.2783395
2020-09-28 08:09:00,1.28996,1.2794161
2020-09-28 09:09:00,1.2863200000000001,1.2805814
2020-09-28 10:09:00,1.28636,1.2815713
2020-09-28 11:09:00,1.28536,1.2823982
2020-09-28 12:09:00,1.28464,1.2830303
2020-09-28 13:09:00,1.28514,1.2834717
2020-09-28 14:09:00,1.28473,1.2837919
2020-09-28 15:09:00,1.28344,1.2839988
2020-09-28 16:09:00,1.28325,1.2840629
2020-09-28 17:11:00,1.28345,1.2840242
2020-09-28 18:11:00,1.2835299999999998,1.2839322
2020-09-28 19:11:00,1.28441,1.2838149
2020-09-28 20:11:00,1.2871299999999999,1.2837285
2020-09-28 21:11:00,1.28634,1.2837917
2020-09-28 22:11:00,1.28444,1.2839084
2020-09-28 23:11:00,1.28435,1.283964
2020-09-29 00:11:00,1.28538,1.2839745
2020-09-29 01:11:00,1.28588,1.2840037
2020-09-29 02:11:00,1.28649,1.284066
2020-09-29 03:11:00,1.28385,1.2841741
2020-09-29 04:11:00,1.28693,1.2841825
2020-09-29 05:11:00,1.28874,1.2842714
2020-09-29 06:11:00,1.2853700000000001,1.2844898
2020-09-29 07:11:00,1.28732,1.2846206
2020-09-29 08:11:00,1.28607,1.2847812
2020-09-29 09:11:00,1.28429,1.2848924
2020-09-29 10:11:00,1.28614,1.2848841
2020-09-29 11:11:00,1.2840799999999999,1.2848874
2020-09-29 12:11:00,1.28379,1.2848015
2020-09-29 13:11:00,1.28482,1.284651
2020-09-29 14:11:00,1.28542,1.2845162
2020-09-29 15:11:00,1.28635,1.2844261
2020-09-29 16:11:00,1.28585,1.2844123
2020-09-29 17:11:00,1.2856100000000001,1.2844235
2020-09-29 18:17:00,1.2858,1.2844391
2020-09-29 19:17:00,1.28671,1.2844653
2020-09-29 20:17:00,1.28654,1.2845392
2020-09-29 21:17:00,1.28586,1.284631
2020-09-29 22:17:00,1.2863200000000001,1.2846977
2020-09-29 23:17:00,1.2846,1.2847662
2020-09-30 00:17:00,1.28404,1.284752
2020-09-30 01:17:00,1.28439,1.2846609
2020-09-30 02:17:00,1.28278,1.2845429
2020-09-30 03:17:00,1.28304,1.2843393
2020-09-30 04:17:00,1.28231,1.2841058
2020-09-30 05:17:00,1.28154,1.2838322
2020-09-30 06:17:00,1.28315,1.283513
2020-09-30 07:17:00,1.28348,1.2832572
2020-09-30 08:17:00,1.28316,1.2830702
2020-09-30 09:17:00,1.28565,1.2829217
2020-09-30 10:17:00,1.2895,1.2829208
2020-09-30 11:17:00,1.29352,1.2831908
2020-09-30 12:17:00,1.29053,1.2838043
2020-09-30 13:17:00,1.2905200000000001,1.2844626
2020-09-30 14:17:00,1.29116,1.2851137
2020-09-30 15:17:00,1.2902,1.2857555
2020-09-30 16:17:00,1.29013,1.2863113
2020-09-30 17:17:00,1.2915,1.2867796
2020-09-30 18:18:00,1.29244,1.2872323
2020-09-30 19:18:00,1.2919399999999999,1.2876947
2020-09-30 20:18:00,1.29214,1.2881143
2020-09-30 21:18:00,1.29235,1.2884939
2020-09-30 22:18:00,1.29344,1.288837
2020-09-30 23:18:00,1.29399,1.2891902
2020-10-01 00:00:00,1.29354,1.2895565
2020-10-01 01:00:00,1.29374,1.2898893
2020-10-01 02:00:00,1.29424,1.2901926
2020-10-01 03:00:00,1.29414,1.2904844
2020-10-01 04:00:00,1.28904,1.290748
2020-10-01 05:00:00,1.28246,1.290735
2020-10-01 06:00:00,1.28496,1.2902365
2020-10-01 07:00:00,1.28349,1.289582
2020-10-01 08:00:00,1.29654,1.2887944
2020-10-01 09:00:00,1.295,1.2885824
2020-10-01 10:00:00,1.28694,1.2886679
2020-10-01 11:00:00,1.28694,1.2885556
2020-10-01 12:00:00,1.29,1.2883273
2020-10-01 13:00:00,1.28935,1.2881827
2020-10-01 14:00:00,1.28758,1.288067
2020-10-01 15:00:00,1.28918,1.2878928
2020-10-01 16:00:00,1.2887899999999999,1.2877675
2020-10-01 17:10:00,1.28787,1.287661
2020-10-01 18:21:00,1.28873,1.2875292
2020-10-01 19:21:00,1.2884200000000001,1.2874295
2020-10-01 20:21:00,1.28815,1.2873408
2020-10-01 21:21:00,1.2877100000000001,1.2872511
2020-10-01 22:21:00,1.28709,1.2871453
2020-10-01 23:21:00,1.2861,1.2870061
2020-10-02 00:21:00,1.2861200000000002,1.2868072
2020-10-02 01:21:00,1.28597,1.286583
2020-10-02 02:21:00,1.2873700000000001,1.2863479
2020-10-02 03:21:00,1.28684,1.2861844
2020-10-02 04:21:00,1.2907899999999999,1.2860498
2020-10-02 05:21:00,1.2937,1.2861261
2020-10-02 06:21:00,1.2914,1.2864677
2020-10-02 07:21:00,1.29122,1.2868496
2020-10-02 08:21:00,1.29352,1.2872287
2020-10-02 09:21:00,1.29017,1.2876946
2020-10-02 10:21:00,1.29328,1.2880307
2020-10-02 11:21:00,1.29398,1.2884154
2020-10-02 12:21:00,1.2941200000000002,1.2888427
2020-10-02 13:21:00,1.2934700000000001,1.2892803
2020-10-02 14:21:00,1.29362,1.28967
2020-10-02 15:21:00,1.29312,1.2900155
2020-10-02 16:21:00,1.29396,1.2902902
2020-10-04 17:29:00,1.29281,1.2905458
2020-10-04 18:29:00,1.2921,1.2907197
2020-10-04 19:29:00,1.29295,1.290799
2020-10-04 20:29:00,1.29436,1.2908549
2020-10-04 21:29:00,1.29393,1.29096
2020-10-04 22:29:00,1.29469,1.2910691
2020-10-04 23:29:00,1.29482,1.2912117
2020-10-05 00:29:00,1.29379,1.2913733
2020-10-05 01:29:00,1.29338,1.2914886
2020-10-05 02:29:00,1.29338,1.2915491
2020-10-05 03:29:00,1.29085,1.2915716
2020-10-05 04:29:00,1.29459,1.2914476
2020-10-05 05:29:00,1.29502,1.2914181
2020-10-05 06:29:00,1.29454,1.2914689
2020-10-05 07:29:00,1.29397,1.2915444
2020-10-05 08:29:00,1.29498,1.2916046
2020-10-05 09:29:00,1.29739,1.2917004
2020-10-05 10:29:00,1.29767,1.2919291
2020-10-05 11:29:00,1.29716,1.2922423
2020-10-05 12:29:00,1.2967799999999998,1.2925676
2020-10-05 13:29:00,1.2985799999999998,1.2928652
2020-10-05 14:29:00,1.2975299999999999,1.2932162
2020-10-05 15:29:00,1.29855,1.2935308
2020-10-05 16:29:00,1.2982200000000002,1.2938555
2020-10-05 17:30:00,1.29746,1.2941527
2020-10-05 18:31:00,1.29874,1.2943796
2020-10-05 19:31:00,1.2988,1.2946125
2020-10-05 20:31:00,1.29942,1.2948388
2020-10-05 21:31:00,1.2987600000000001,1.2950789
2020-10-05 22:31:00,1.29853,1.2952824
2020-10-05 23:31:00,1.29958,1.2954407
2020-10-06 00:31:00,1.29911,1.295613
2020-10-06 01:31:00,1.29855,1.2957616
2020-10-06 02:31:00,1.29873,1.2958598
2020-10-06 03:31:00,1.29882,1.2959299
2020-10-06 04:31:00,1.29738,1.2959827
2020-10-06 05:31:00,1.29851,1.2959511
2020-10-06 06:31:00,1.29732,1.2959237
2020-10-06 07:31:00,1.2944200000000001,1.2958418
2020-10-06 08:31:00,1.29549,1.2955892
2020-10-06 09:31:00,1.29607,1.2952956
2020-10-06 10:31:00,1.29772,1.2950196
2020-10-06 11:31:00,1.29561,1.294849
2020-10-06 12:31:00,1.29462,1.2946514
2020-10-06 13:31:00,1.29344,1.2944005
2020-10-06 14:31:00,1.29459,1.2940725
2020-10-06 15:31:00,1.29027,1.29377
2020-10-06 16:31:00,1.28951,1.293291
2020-10-06 17:31:00,1.2874,1.2926924
2020-10-06 18:31:00,1.2884200000000001,1.2919508
2020-10-06 19:31:00,1.28803,1.2912093
2020-10-06 20:31:00,1.28859,1.2904896
2020-10-06 21:31:00,1.28708,1.2898492
2020-10-06 22:31:00,1.28816,1.2892224
2020-10-06 23:31:00,1.28835,1.28869
2020-10-07 00:31:00,1.28846,1.2882546
2020-10-07 01:31:00,1.28863,1.2879095
2020-10-07 02:31:00,1.28966,1.2876483
2020-10-07 03:31:00,1.29224,1.2875029
2020-10-07 04:31:00,1.29176,1.28756
2020-10-07 05:31:00,1.28871,1.2877194
2020-10-07 06:31:00,1.28582,1.2877907
2020-10-07 07:31:00,1.28625,1.2876672
2020-10-07 08:31:00,1.28823,1.2874494
2020-10-07 09:31:00,1.2873,1.2872771
2020-10-07 10:31:00,1.2880200000000002,1.2870988
2020-10-07 11:31:00,1.29187,1.2869605
2020-10-07 12:31:00,1.2911299999999999,1.2870363
2020-10-07 13:31:00,1.2917100000000001,1.287207
2020-10-07 14:31:00,1.29093,1.2874564
2020-10-07 15:31:00,1.2915299999999998,1.2877051
2020-10-07 16:31:00,1.2914299999999999,1.2879683
2020-10-07 17:40:00,1.29158,1.2882216
2020-10-07 18:46:00,1.29215,1.2884623
2020-10-07 19:46:00,1.29166,1.288709
2020-10-07 20:46:00,1.29231,1.2889225
2020-10-07 21:46:00,1.2920200000000002,1.289135
2020-10-07 22:46:00,1.29254,1.289321
2020-10-07 23:46:00,1.29296,1.289505
2020-10-08 00:46:00,1.29285,1.2896976
2020-10-08 01:46:00,1.29331,1.2898798
2020-10-08 02:46:00,1.2948899999999999,1.2900674
2020-10-08 03:46:00,1.29503,1.2903236
2020-10-08 04:46:00,1.2960399999999999,1.2906156
2020-10-08 05:46:00,1.2924799999999999,1.2909628
2020-10-08 06:46:00,1.29085,1.291155
2020-10-08 07:46:00,1.29047,1.2911615
2020-10-08 08:46:00,1.29088,1.2910333
2020-10-08 09:46:00,1.2919100000000001,1.2908463
2020-10-08 10:46:00,1.29176,1.2906816
2020-10-08 11:46:00,1.29342,1.290532
2020-10-08 12:46:00,1.29421,1.2904793
2020-10-08 13:46:00,1.29416,1.2905278
2020-10-08 14:46:00,1.29332,1.290635
2020-10-08 15:47:00,1.29306,1.2907331
2020-10-08 16:47:00,1.29329,1.2908082
2020-10-08 17:49:00,1.29282,1.2908757
2020-10-08 18:50:00,1.29355,1.2909123
2020-10-08 19:50:00,1.29362,1.2909625
2020-10-08 20:50:00,1.29395,1.2910217
2020-10-08 21:50:00,1.29518,1.2910994
2020-10-08 22:50:00,1.2953700000000001,1.2912434
2020-10-08 23:50:00,1.2954700000000001,1.2914302
2020-10-09 00:50:00,1.2954,1.291639
2020-10-09 01:50:00,1.29513,1.2918469
2020-10-09 02:50:00,1.2947600000000001,1.2920302
2020-10-09 03:50:00,1.29576,1.2921703
2020-10-09 04:50:00,1.29406,1.2923237
2020-10-09 05:50:00,1.29364,1.292395
2020-10-09 06:50:00,1.29439,1.2923911
2020-10-09 07:50:00,1.2944,1.2923758
2020-10-09 08:50:00,1.29557,1.2923545
2020-10-09 09:50:00,1.2963200000000001,1.2923867
2020-10-09 10:50:00,1.29959,1.2924864
2020-10-09 11:50:00,1.30074,1.2927811
2020-10-09 12:50:00,1.30206,1.2932382
2020-10-09 13:50:00,1.30385,1.2938378
2020-10-09 14:50:00,1.3038100000000001,1.2945825
2020-10-09 15:50:00,1.3041200000000002,1.2953776
2020-10-09 16:50:00,1.3046200000000001,1.2961775
2020-10-11 17:50:00,1.30255,1.2969626
2020-10-11 18:50:00,1.30334,1.2975944
2020-10-11 19:50:00,1.3035,1.298135
2020-10-11 20:50:00,1.30288,1.2985964
2020-10-11 21:50:00,1.3031,1.2989521
2020-10-11 22:50:00,1.30274,1.2992327
2020-10-11 23:50:00,1.30303,1.2994328
2020-10-12 00:51:00,1.3038100000000001,1.2995851
2020-10-12 01:51:00,1.3044,1.2997372
2020-10-12 02:51:00,1.30479,1.2999097
2020-10-12 03:51:00,1.30301,1.3001044
2020-10-12 04:51:00,1.3023200000000001,1.3002144
2020-10-12 05:51:00,1.30168,1.3002317
2020-10-12 06:51:00,1.30055,1.3001577
2020-10-12 07:51:00,1.30198,1.2999746
2020-10-12 08:51:00,1.30385,1.2998028
2020-10-12 09:51:00,1.30434,1.299739
2020-10-12 10:51:00,1.30607,1.29977
2020-10-12 11:51:00,1.30635,1.2999446
2020-10-12 12:51:00,1.3065200000000001,1.3002143
2020-10-12 13:51:00,1.30647,1.3005383
2020-10-12 14:51:00,1.3061,1.3008771
2020-10-12 15:51:00,1.30654,1.301189
2020-10-12 16:53:00,1.30653,1.3014895
2020-10-12 17:54:00,1.3061,1.301766
2020-10-12 18:54:00,1.30653,1.3019917
2020-10-12 19:54:00,1.3064200000000001,1.3021944
2020-10-12 20:54:00,1.3045,1.3023663
2020-10-12 21:54:00,1.30479,1.3024137
2020-10-12 22:54:00,1.30431,1.3023953
2020-10-12 23:54:00,1.30421,1.3023121
2020-10-13 00:54:00,1.30464,1.3021873
2020-10-13 01:54:00,1.30461,1.3020641
2020-10-13 02:54:00,1.305,1.3019465
2020-10-13 03:54:00,1.3035299999999999,1.3018581
2020-10-13 04:54:00,1.3050700000000002,1.3017195
2020-10-13 05:54:00,1.3044799999999999,1.3016338
2020-10-13 06:54:00,1.30503,1.3015559
2020-10-13 07:54:00,1.30224,1.3015147
2020-10-13 08:54:00,1.30138,1.3013605
2020-10-13 09:54:00,1.2965799999999998,1.3011019
2020-10-13 10:54:00,1.29799,1.3005548
2020-10-13 11:54:00,1.29718,1.2999271
2020-10-13 12:54:00,1.29599,1.2992415
2020-10-13 13:54:00,1.29397,1.2984985
2020-10-13 14:54:00,1.29367,1.2976615
2020-10-13 15:54:00,1.29416,1.2967972
2020-10-13 16:54:00,1.29357,1.2959859
2020-10-13 17:59:00,1.29335,1.2952232
2020-10-13 18:59:00,1.29345,1.2945224
2020-10-13 19:59:00,1.29341,1.2939035
2020-10-13 20:59:00,1.2937,1.2933677
2020-10-13 21:59:00,1.29318,1.2929277
2020-10-13 22:59:00,1.29351,1.2925472
2020-10-13 23:59:00,1.29344,1.2922411
2020-10-14 00:59:00,1.2921799999999999,1.2919955
2020-10-14 01:59:00,1.29167,1.2917413
2020-10-14 02:59:00,1.28975,1.2914717
2020-10-14 03:59:00,1.28844,1.2911159
2020-10-14 04:59:00,1.2908899999999999,1.2906636
2020-10-14 05:59:00,1.29385,1.2902925
2020-10-14 06:59:00,1.29483,1.2901328
2020-10-14 07:59:00,1.2983200000000001,1.2901611
2020-10-14 08:59:00,1.30293,1.2904737
2020-10-14 09:59:00,1.3037299999999998,1.2911707
2020-10-14 10:59:00,1.30375,1.292113
2020-10-14 11:59:00,1.30208,1.2931625
2020-10-14 12:59:00,1.30152,1.2941431
2020-10-14 13:59:00,1.30306,1.2950011
2020-10-14 14:59:00,1.30217,1.295811
2020-10-14 15:59:00,1.30293,1.2965031
2020-10-14 16:59:00,1.30112,1.2971212
2020-10-14 17:59:00,1.30098,1.29757
2020-10-14 18:59:00,1.3007799999999998,1.297881
2020-10-14 19:59:00,1.30108,1.2980781
2020-10-14 20:59:00,1.3022,1.2982068
2020-10-14 21:59:00,1.30188,1.29834
2020-10-14 22:59:00,1.30108,1.298452
2020-10-14 23:59:00,1.3011,1.2985053
2020-10-15 00:59:00,1.3019999999999998,1.2985194
2020-10-15 01:59:00,1.30178,1.2985522
2020-10-15 02:59:00,1.3001,1.2985831
2020-10-15 03:59:00,1.29993,1.2985289
2020-10-15 04:59:00,1.29472,1.298416
2020-10-15 05:59:00,1.29695,1.2980164
2020-10-15 06:59:00,1.2954,1.2975694
2020-10-15 07:59:00,1.29301,1.2970394
2020-10-15 08:59:00,1.29272,1.2963701
2020-10-15 09:59:00,1.29431,1.2956367
2020-10-15 10:59:00,1.29009,1.2949793
2020-10-15 11:59:00,1.29189,1.2942011
2020-10-15 12:59:00,1.29349,1.2934778
2020-10-15 13:59:00,1.29057,1.2929043
2020-10-15 14:59:00,1.28989,1.2923155
2020-10-15 15:59:00,1.29006,1.2917182
2020-10-15 16:59:00,1.29033,1.2911568
2020-10-15 18:00:00,1.2904,1.2906611
2020-10-15 19:00:00,1.29008,1.2902375
2020-10-15 20:00:00,1.29031,1.2898674
2020-10-15 21:00:00,1.29055,1.2895625
2020-10-15 22:00:00,1.28979,1.2893268
2020-10-15 23:00:00,1.28903,1.2891119
2020-10-16 00:00:00,1.2893700000000001,1.2888861
2020-10-16 01:00:00,1.2890700000000002,1.2886823
2020-10-16 02:00:00,1.28969,1.2884896
2020-10-16 03:00:00,1.29158,1.2883438
2020-10-16 04:00:00,1.29331,1.288325
2020-10-16 05:00:00,1.29319,1.288469
2020-10-16 06:00:00,1.29401,1.2887022
2020-10-16 07:00:00,1.2892,1.2890186
2020-10-16 08:00:00,1.2912700000000001,1.2891413
2020-10-16 09:00:00,1.29088,1.2892351
2020-10-16 10:00:00,1.2906,1.2892863
2020-10-16 11:00:00,1.29292,1.2892948
2020-10-16 12:00:00,1.29287,1.2893864
2020-10-16 13:00:00,1.2923799999999999,1.2895223
2020-10-16 14:00:00,1.2907899999999999,1.2896554
2020-10-16 15:00:00,1.29311,1.2897043
2020-10-16 16:00:00,1.29275,1.2898079
2020-10-18 17:01:00,1.2892,1.2899226
2020-10-18 18:05:00,1.29092,1.289869
2020-10-18 19:05:00,1.2920399999999999,1.2897949
2020-10-18 20:05:00,1.29345,1.2897648
2020-10-18 21:05:00,1.29378,1.2898307
2020-10-18 22:05:00,1.2926799999999998,1.2899691
2020-10-18 23:05:00,1.29315,1.2900932
2020-10-19 00:06:00,1.29271,1.2902244
2020-10-19 01:07:00,1.29257,1.2903315
2020-10-19 02:07:00,1.29365,1.2904115
2020-10-19 03:07:00,1.29597,1.2905213
2020-10-19 04:07:00,1.2967,1.2907549
2020-10-19 05:07:00,1.29931,1.2910886
2020-10-19 06:07:00,1.3005799999999998,1.2915934
2020-10-19 07:07:00,1.29966,1.2922401
2020-10-19 08:07:00,1.30077,1.2928977
2020-10-19 09:07:00,1.2990000000000002,1.2935811
2020-10-19 10:07:00,1.29885,1.294158
2020-10-19 11:07:00,1.29993,1.2946296
2020-10-19 12:07:00,1.29987,1.2950621
2020-10-19 13:07:00,1.29831,1.2954428
2020-10-19 14:07:00,1.2965200000000001,1.2956945
2020-10-19 15:07:00,1.29469,1.2957639
2020-10-19 16:07:00,1.2940200000000002,1.2956258
2020-10-19 17:07:00,1.29398,1.2953322
2020-10-19 18:08:00,1.29502,1.2949544
2020-10-19 19:08:00,1.29463,1.2945939
2020-10-19 20:08:00,1.29493,1.2942444
2020-10-19 21:08:00,1.2948600000000001,1.2939348
2020-10-19 22:08:00,1.29379,1.2936636
2020-10-19 23:08:00,1.2944200000000001,1.2933797
2020-10-20 00:08:00,1.29492,1.2931339
2020-10-20 01:08:00,1.29441,1.2929488
2020-10-20 02:08:00,1.2939200000000002,1.2927879
2020-10-20 03:08:00,1.29344,1.2926276
2020-10-20 04:08:00,1.29446,1.2924535
2020-10-20 05:08:00,1.29715,1.2923295
2020-10-20 06:08:00,1.29706,1.2923731
2020-10-20 07:08:00,1.29552,1.2925152
2020-10-20 08:08:00,1.29305,1.292638
2020-10-20 09:08:00,1.2926600000000001,1.2926234
2020-10-20 10:08:00,1.29687,1.2925055
2020-10-20 11:08:00,1.29566,1.2925315
2020-10-20 12:08:00,1.2951700000000002,1.2925869
2020-10-20 13:08:00,1.29383,1.2926352
2020-10-20 14:08:00,1.29399,1.2926121
2020-10-20 15:09:00,1.2938399999999999,1.2925532
2020-10-20 16:09:00,1.29407,1.2924675
2020-10-20 17:10:00,1.29401,1.2923807
2020-10-20 18:11:00,1.29518,1.292295
2020-10-20 19:11:00,1.2952,1.2922707
2020-10-20 20:11:00,1.29567,1.292287
2020-10-20 21:11:00,1.29629,1.2923508
2020-10-20 22:11:00,1.29688,1.2924709
2020-10-20 23:11:00,1.29726,1.2926483
2020-10-21 00:11:00,1.29767,1.2928709
2020-10-21 01:11:00,1.29762,1.2931297
2020-10-21 02:11:00,1.29787,1.293395
2020-10-21 03:11:00,1.30039,1.2936625
2020-10-21 04:11:00,1.3051700000000002,1.294039
2020-10-21 05:11:00,1.30406,1.2946966
2020-10-21 06:11:00,1.30512,1.2954419
2020-10-21 07:11:00,1.3050899999999999,1.2962558
2020-10-21 08:11:00,1.3056,1.2970684
2020-10-21 09:11:00,1.30926,1.2978619
2020-10-21 10:11:00,1.31265,1.2987818
2020-10-21 11:11:00,1.3146799999999998,1.2999
2020-10-21 12:11:00,1.3163799999999999,1.3011855
2020-10-21 13:11:00,1.31602,1.3025943
2020-10-21 14:11:00,1.31618,1.303989
2020-10-21 15:11:00,1.31564,1.3053094
2020-10-21 16:11:00,1.31419,1.3064854
