Date,Close,Predictions
2013-03-02,620.96,623.01404
2013-03-03,620.96,622.8537
2013-03-04,621.16,622.7049
2013-03-05,620.81,622.58276
2013-03-06,620.51,622.4649
2013-03-07,620.61,622.3393
2013-03-08,620.26,622.2208
2013-03-09,620.26,622.09375
2013-03-10,620.26,621.96783
2013-03-11,620.57,621.8493
2013-03-12,620.36,621.75946
2013-03-13,620.04,621.681
2013-03-14,620.16,621.5963
2013-03-15,620.16,621.51855
2013-03-16,620.16,621.4495
2013-03-17,620.16,621.3897
2013-03-18,620.26,621.33905
2013-03-19,620.31,621.3026
2013-03-20,619.86,621.27997
2013-03-21,620.06,621.2423
2013-03-22,619.86,621.20795
2013-03-23,619.86,621.16626
2013-03-24,619.86,621.1221
2013-03-25,619.81,621.0786
2013-03-26,619.76,621.0351
2013-03-27,620.04,620.99097
2013-03-28,619.86,620.96454
2013-03-29,619.76,620.941
2013-03-30,619.76,620.9148
2013-03-31,619.76,620.8883
2013-04-01,619.51,620.863
2013-04-02,618.46,620.8257
2013-04-03,618.76,620.72375
2013-04-04,618.86,620.602
2013-04-05,618.86,620.4796
2013-04-06,618.76,620.36346
2013-04-07,618.56,620.2521
2013-04-08,618.86,620.1384
2013-04-09,618.81,620.0463
2013-04-10,618.06,619.9702
2013-04-11,618.16,619.8666
2013-04-12,617.86,619.756
2013-04-13,617.86,619.63007
2013-04-14,617.86,619.50085
2013-04-15,617.36,619.3764
2013-04-16,616.86,619.23376
2013-04-17,615.77,619.0588
2013-04-18,616.86,618.81116
2013-04-19,616.46,618.59045
2013-04-20,616.46,618.377
2013-04-21,616.46,618.1795
2013-04-22,616.91,618.00305
2013-04-23,616.57,617.87476
2013-04-24,616.46,617.76556
2013-04-25,615.51,617.6682
2013-04-26,615.23,617.5305
2013-04-27,615.13,617.358
2013-04-28,614.07,617.16644
2013-04-29,614.05,616.9135
2013-04-30,614.15,616.633
2013-05-01,614.05,616.35516
2013-05-02,614.27,616.0885
2013-05-03,614.17,615.85565
2013-05-04,614.17,615.6516
2013-05-05,614.17,615.47705
2013-05-06,614.97,615.3308
2013-05-07,613.92,615.2553
2013-05-08,612.87,615.17114
2013-05-09,611.57,615.0268
2013-05-10,612.77,614.7782
2013-05-11,612.77,614.54175
2013-05-12,612.77,614.32623
2013-05-13,613.37,614.13586
2013-05-14,613.02,614.00543
2013-05-15,613.27,613.90137
2013-05-16,613.72,613.8337
2013-05-17,612.87,613.81824
2013-05-18,612.87,613.7901
2013-05-20,612.67,613.7547
2013-05-21,612.23,613.7052
2013-05-22,611.85,613.6245
2013-05-23,611.87,613.50653
2013-05-24,611.87,613.3717
2013-05-25,611.87,613.23315
2013-05-26,611.87,613.0996
2013-05-27,610.83,612.9765
2013-05-28,610.88,612.8087
2013-05-29,611.37,612.62354
2013-05-30,611.77,612.4642
2013-05-31,612.12,612.3525
2013-06-01,612.12,612.2974
2013-06-02,612.12,612.2819
2013-06-03,611.87,612.2929
2013-06-04,611.57,612.3062
2013-06-05,611.5,612.3035
2013-06-06,611.87,612.28644
2013-06-07,611.77,612.2813
2013-06-08,611.67,612.2789
2013-06-09,610.41,612.2726
2013-06-10,611.97,612.1939
2013-06-11,611.97,612.15894
2013-06-12,611.57,612.15466
2013-06-13,612.07,612.1483
2013-06-14,611.63,612.16864
2013-06-15,611.63,612.1807
2013-06-16,611.63,612.18665
2013-06-17,611.23,612.1883
2013-06-18,611.47,612.1647
2013-06-19,611.37,612.13916
2013-06-20,611.23,612.1084
2013-06-21,611.93,612.06793
2013-06-22,611.93,612.0624
2013-06-23,611.93,612.08
2013-06-24,613.07,612.11176
2013-06-25,613.27,612.21436
2013-06-26,613.37,612.3689
2013-06-27,613.47,612.55444
2013-06-28,612.37,612.75555
2013-06-29,612.37,612.89465
2013-06-30,612.37,612.98553
2013-07-01,612.17,613.04034
2013-07-02,612.02,613.0576
2013-07-03,611.77,613.04144
2013-07-04,611.37,612.9906
2013-07-05,611.97,612.89764
2013-07-06,611.97,612.816
2013-07-07,611.97,612.74615
2013-07-08,612.12,612.688
2013-07-09,611.67,612.64886
2013-07-10,612.17,612.59924
2013-07-11,612.27,612.5732
2013-07-12,612.47,612.5694
2013-07-13,612.47,612.59155
2013-07-14,612.47,612.62933
2013-07-15,612.48,612.6752
2013-07-16,612.22,612.7243
2013-07-17,612.17,612.7583
2013-07-18,612.67,612.7778
2013-07-19,612.57,612.8147
2013-07-20,612.57,612.85547
2013-07-21,612.57,612.89655
2013-07-22,612.82,612.93567
2013-07-23,612.42,612.9853
2013-07-24,612.27,613.0168
2013-07-25,612.17,613.02655
2013-07-26,611.82,613.0158
2013-07-27,611.82,612.9731
2013-07-28,611.82,612.91174
2013-07-29,611.94,612.84174
2013-07-30,611.87,612.7766
2013-07-31,611.57,612.71436
2013-08-01,611.72,612.64056
2013-08-02,611.67,612.5716
2013-08-03,611.67,612.50665
2013-08-04,611.67,612.4478
2013-08-05,611.21,612.3961
2013-08-06,610.88,612.32623
2013-08-07,610.68,612.2297
2013-08-08,610.78,612.10974
2013-08-09,610.78,611.9866
2013-08-10,610.78,611.86804
2013-08-11,610.78,611.75885
2013-08-12,610.88,611.66156
2013-08-13,610.85,611.58276
2013-08-14,610.68,611.5185
2013-08-15,610.03,611.4575
2013-08-16,610.08,611.3657
2013-08-17,610.08,611.26135
2013-08-18,610.08,611.1543
2013-08-19,610.88,611.05133
2013-08-20,611.08,611.0009
2013-08-21,610.78,610.9987
2013-08-22,610.88,611.0113
2013-08-23,610.83,611.0379
2013-08-24,610.83,611.0695
2013-08-25,610.83,611.1025
2013-08-26,610.93,611.13446
2013-08-27,610.93,611.16956
2013-08-28,610.73,611.20483
2013-08-29,610.78,611.2272
2013-08-30,610.68,611.24255
2013-08-31,610.68,611.2471
2013-09-01,610.68,611.2443
2013-09-02,610.68,611.23694
2013-09-03,610.85,611.2269
2013-09-04,610.68,611.22534
2013-09-05,610.74,611.21985
2013-09-06,610.68,611.21545
2013-09-07,610.68,611.2087
2013-09-08,610.68,611.2007
2013-09-09,610.83,611.1924
2013-09-10,610.73,611.19257
2013-09-11,610.58,611.1929
2013-09-12,610.48,611.18475
2013-09-13,610.58,611.1661
2013-09-14,610.58,611.147
2013-09-15,610.58,611.1288
2013-09-16,610.68,611.11206
2013-09-17,610.83,611.10284
2013-09-18,610.68,611.1073
2013-09-19,610.98,611.1122
2013-09-20,610.68,611.13354
2013-09-21,610.58,611.148
2013-09-22,609.96,611.1514
2013-09-23,610.63,611.11304
2013-09-24,610.73,611.0865
2013-09-25,610.58,611.0751
2013-09-26,610.63,611.0657
2013-09-27,610.48,611.06085
2013-09-28,610.63,611.0509
2013-09-29,609.86,611.0465
2013-09-30,610.73,611.00305
2013-10-01,610.78,610.9848
2013-10-02,610.88,610.98694
2013-10-03,610.88,611.0078
2013-10-04,610.78,611.03973
2013-10-05,610.63,611.0715
2013-10-06,610.63,611.09296
2013-10-07,610.73,611.10657
2013-10-08,610.78,611.11993
2013-10-09,610.73,611.1352
2013-10-10,610.33,611.14813
2013-10-11,610.58,611.1366
2013-10-12,609.96,611.1236
2013-10-13,610.58,611.076
2013-10-14,609.48,611.0427
2013-10-15,608.98,610.95966
2013-10-16,608.68,610.8206
2013-10-17,608.48,610.6359
2013-10-18,608.33,610.4205
2013-10-19,608.33,610.1883
2013-10-20,608.33,609.95776
2013-10-21,607.98,609.74066
2013-10-22,607.93,609.5246
2013-10-23,607.08,609.31793
2013-10-24,606.83,609.08105
2013-10-25,606.98,608.82324
2013-10-26,606.98,608.57367
2013-10-27,606.99,608.3429
2013-10-28,607.18,608.13727
2013-10-29,607.68,607.9693
2013-10-30,607.98,607.8625
2013-10-31,607.98,607.8177
2013-11-01,608.53,607.8155
2013-11-02,608.53,607.87134
2013-11-03,608.53,607.96185
2013-11-04,608.63,608.0697
2013-11-05,608.33,608.1884
2013-11-06,607.93,608.29095
2013-11-07,607.78,608.3551
2013-11-08,607.8,608.38226
2013-11-09,607.8,608.3851
2013-11-10,607.8,608.3718
2013-11-11,607.83,608.3491
2013-11-12,607.88,608.32306
2013-11-13,607.88,608.29913
2013-11-14,607.93,608.27783
2013-11-15,607.93,608.26227
2013-11-16,607.93,608.2512
2013-11-17,607.93,608.2438
2013-11-18,607.88,608.239
2013-11-19,607.88,608.2335
2013-11-20,608.03,608.2277
2013-11-21,607.98,608.23047
2013-11-22,608.03,608.2358
2013-11-23,608.03,608.2453
2013-11-24,608.02,608.257
2013-11-25,608.01,608.2689
2013-11-26,607.96,608.27985
2013-11-27,607.96,608.2867
2013-11-28,607.96,608.29047
2013-11-29,607.98,608.2921
2013-11-30,607.98,608.2934
2013-12-01,607.98,608.2944
2013-12-02,607.98,608.2951
2013-12-03,607.93,608.29565
2013-12-04,607.88,608.2933
2013-12-05,607.83,608.2864
2013-12-06,606.88,608.27405
2013-12-07,606.88,608.20624
2013-12-08,606.88,608.1057
2013-12-09,605.84,607.9893
2013-12-10,605.79,607.81146
2013-12-11,605.87,607.6001
2013-12-12,605.84,607.3828
2013-12-13,605.79,607.1718
2013-12-14,605.79,606.9735
2013-12-15,605.79,606.794
2013-12-16,605.89,606.6363
2013-12-17,605.84,606.5067
2013-12-18,605.84,606.3995
2013-12-19,605.79,606.3124
2013-12-20,605.79,606.24005
2013-12-21,605.79,606.181
2013-12-22,605.79,606.1338
2013-12-23,605.79,606.0965
2013-12-24,605.84,606.06757
2013-12-25,605.84,606.0483
2013-12-26,606.19,606.0362
2013-12-27,605.69,606.0487
2013-12-28,605.69,606.04895
2013-12-29,605.69,606.0409
2013-12-30,604.96,606.0278
2013-12-31,604.19,605.97174
2014-01-01,604.04,605.8479
2014-01-02,603.79,605.6781
2014-01-03,603.89,605.4738
2014-01-04,603.89,605.2635
2014-01-05,603.89,605.0608
2014-01-06,603.94,604.8739
2014-01-07,603.84,604.7101
2014-01-08,603.84,604.56445
2014-01-09,604.09,604.4383
2014-01-10,603.87,604.3452
2014-01-11,603.87,604.26654
2014-01-12,603.87,604.2011
2014-01-13,602.99,604.1477
2014-01-14,602.69,604.0563
2014-01-15,603.24,603.92804
2014-01-16,604.19,603.8128
2014-01-17,603.69,603.7649
2014-01-20,603.94,603.7361
2014-01-21,603.79,603.7346
2014-01-22,603.83,603.74274
2014-01-23,603.84,603.75867
2014-01-24,602.64,603.77924
2014-01-25,603.49,603.7354
2014-01-26,603.49,603.6984
2014-01-27,603.59,603.66815
2014-01-28,603.74,603.6495
2014-01-29,604.24,603.64764
2014-01-30,604.89,603.6844
2014-01-31,604.89,603.7804
2014-02-03,604.99,603.9099
2014-02-04,604.99,604.05963
2014-02-05,604.99,604.21436
2014-02-06,604.99,604.3641
2014-02-07,603.68,604.50226
2014-02-08,605.09,604.55334
2014-02-09,603.68,604.6224
2014-02-10,604.74,604.6222
2014-02-11,604.69,604.63513
2014-02-12,604.99,604.6537
2014-02-13,605.19,604.6916
2014-02-14,605.29,604.7513
2014-02-15,605.29,604.8276
2014-02-16,605.29,604.9105
2014-02-17,605.14,604.99347
2014-02-18,605.49,605.0636
2014-02-19,606.29,605.14105
2014-02-20,607.08,605.26337
2014-02-21,607.86,605.45245
2014-02-22,607.86,605.71826
2014-02-23,607.86,606.02
2014-02-24,608.68,606.32874
2014-02-25,611.28,606.67084
2014-02-26,611.18,607.1608
2014-02-27,611.47,607.7162
2014-02-28,612.47,608.3002
2014-03-01,612.47,608.927
2014-03-02,612.47,609.5484
2014-03-03,613.22,610.1328
2014-03-04,613.07,610.7037
2014-03-05,611.42,611.22723
2014-03-06,610.53,611.60016
2014-03-07,611.28,611.8055
2014-03-08,611.28,611.9328
2014-03-09,611.28,612.00366
2014-03-10,612.52,612.0346
2014-03-11,612.57,612.1075
2014-03-12,613.17,612.2073
2014-03-13,612.32,612.3531
2014-03-14,613.57,612.4739
2014-03-15,613.57,612.6414
2014-03-16,613.57,612.831
2014-03-17,616.36,613.0247
2014-03-18,617.61,613.3665
2014-03-19,618.06,613.85693
2014-03-20,621.21,614.44305
2014-03-21,621.06,615.23615
2014-03-22,621.06,616.1134
2014-03-23,621.06,616.9978
2014-03-24,617.56,617.8389
2014-03-25,618.76,618.41034
2014-03-26,619.51,618.8424
2014-03-27,619.76,619.20386
2014-03-28,619.76,619.5148
2014-03-29,619.76,619.77686
2014-03-30,619.77,619.9937
2014-03-31,620.21,620.1706
2014-04-01,619.16,620.3373
2014-04-02,619.11,620.4299
2014-04-03,619.66,620.467
2014-04-04,619.76,620.49713
2014-04-05,619.76,620.52734
2014-04-06,619.76,620.55634
2014-04-07,619.81,620.58325
2014-04-08,618.31,620.6103
2014-04-09,618.71,620.552
2014-04-10,619.76,620.4639
2014-04-11,619.56,620.4203
2014-04-12,619.56,620.39703
2014-04-13,619.56,620.38837
2014-04-14,620.54,620.3896
2014-04-15,620.81,620.45215
2014-04-16,620.81,620.5665
2014-04-17,620.46,620.7083
2014-04-18,621.01,620.8405
2014-04-19,621.01,620.99005
2014-04-20,621.01,621.143
2014-04-21,621.49,621.2898
2014-04-22,622.35,621.45166
2014-04-23,622.4,621.66296
2014-04-24,623.5,621.89795
2014-04-25,623.98,622.1975
2014-04-26,623.98,622.5499
2014-04-27,623.98,622.91766
2014-04-28,623.95,623.2756
2014-04-29,624.35,623.60596
2014-04-30,624.55,623.9234
2014-05-01,624.65,624.2266
2014-05-02,624.75,624.5102
2014-05-03,624.45,624.7714
2014-05-04,624.35,624.9876
2014-05-05,623.05,625.1573
2014-05-06,621.26,625.2149
2014-05-07,622.05,625.0962
2014-05-08,621.4,624.9142
2014-05-09,621.35,624.66486
2014-05-10,621.35,624.383
2014-05-11,621.35,624.09546
2014-05-12,622.33,623.81995
2014-05-13,621.5,623.62225
2014-05-14,621.4,623.4394
2014-05-15,621.6,623.2701
2014-05-16,621.95,623.1299
2014-05-17,621.95,623.03564
2014-05-18,621.95,622.9763
2014-05-19,622.41,622.94257
2014-05-20,622.44,622.953
2014-05-21,622.05,622.9931
2014-05-22,622.15,623.0282
2014-05-23,622.25,623.0636
2014-05-24,622.25,623.1027
2014-05-25,622.25,623.14215
2014-05-26,622.6,623.17957
2014-05-27,623.45,623.23334
2014-05-28,624.13,623.34247
2014-05-29,622.41,623.5201
2014-05-30,623.25,623.63586
2014-05-31,623.25,623.7521
2014-06-01,623.25,623.8624
2014-06-02,623.35,623.9631
2014-06-03,624.05,624.0576
2014-06-04,623.55,624.18256
2014-06-05,624.05,624.29254
2014-06-06,623.55,624.415
2014-06-07,623.55,624.5108
2014-06-08,623.55,624.5842
2014-06-09,622.45,624.6393
2014-06-10,621.26,624.6177
2014-06-11,621.4,624.48065
2014-06-12,620.36,624.28406
2014-06-13,619.66,624.0013
2014-06-14,619.66,623.63873
2014-06-15,619.66,623.244
2014-06-16,621.16,622.85004
2014-06-17,621.28,622.5619
2014-06-18,621.75,622.365
2014-06-19,621.45,622.2641
2014-06-20,621.16,622.214
2014-06-21,621.16,622.1829
2014-06-22,621.16,622.16547
2014-06-23,621.3,622.1576
2014-06-24,621.65,622.164
2014-06-25,622.0,622.1989
2014-06-26,621.26,622.2699
2014-06-27,620.26,622.3189
2014-06-28,620.26,622.2946
2014-06-29,620.26,622.2238
2014-06-30,618.81,622.1267
2014-07-01,618.68,621.9365
2014-07-02,619.61,621.6887
2014-07-03,619.91,621.46906
2014-07-04,619.01,621.29675
2014-07-05,619.01,621.11383
2014-07-06,619.01,620.9338
2014-07-07,619.06,620.76526
2014-07-08,618.76,620.61584
2014-07-09,618.56,620.47015
2014-07-10,618.81,620.32324
2014-07-11,618.96,620.1973
2014-07-12,618.96,620.10016
2014-07-13,618.96,620.02686
2014-07-14,619.24,619.9727
2014-07-15,619.46,619.9495
2014-07-16,619.11,619.95996
2014-07-17,619.06,619.97186
2014-07-18,619.36,619.981
2014-07-19,619.36,620.0047
2014-07-20,619.36,620.0364
2014-07-21,619.54,620.07153
2014-07-22,619.01,620.11707
2014-07-23,618.36,620.13715
2014-07-24,618.11,620.103
2014-07-25,617.76,620.0214
2014-07-26,617.76,619.89386
2014-07-27,617.76,619.74335
2014-07-28,617.36,619.5862
2014-07-29,616.79,619.41077
2014-07-30,615.77,619.20105
2014-07-31,615.92,618.9233
2014-08-01,616.56,618.6244
2014-08-02,616.56,618.36383
2014-08-03,616.56,618.1423
2014-08-04,616.51,617.958
2014-08-05,615.68,617.8048
2014-08-06,614.97,617.6335
2014-08-07,614.87,617.41956
2014-08-08,614.27,617.1836
2014-08-09,614.27,616.9124
2014-08-10,614.27,616.63275
2014-08-11,614.02,616.36255
2014-08-12,614.47,616.09906
2014-08-13,614.07,615.87897
2014-08-14,614.07,615.6765
2014-08-15,613.32,615.4962
2014-08-16,613.32,615.2978
2014-08-17,613.32,615.09796
2014-08-18,613.02,614.90784
2014-08-19,612.77,614.7172
2014-08-20,612.77,614.5225
2014-08-21,613.72,614.33527
2014-08-22,613.87,614.2159
2014-08-23,613.87,614.15533
2014-08-24,613.87,614.13617
2014-08-25,614.22,614.1446
2014-08-26,613.89,614.1898
2014-08-27,613.01,614.2379
2014-08-28,612.92,614.23596
2014-08-29,612.92,614.19617
2014-08-30,612.92,614.1338
2014-08-31,612.92,614.06024
2014-09-01,613.07,613.98334
2014-09-02,613.47,613.9167
2014-09-03,612.77,613.88275
2014-09-04,612.42,613.8328
2014-09-05,612.72,613.7555
2014-09-06,612.72,613.6811
2014-09-07,612.72,613.61255
2014-09-08,612.77,613.55164
2014-09-09,612.27,613.50165
2014-09-10,611.62,613.43353
2014-09-11,611.67,613.3209
2014-09-12,612.12,613.188
2014-09-13,612.12,613.07416
2014-09-14,612.12,612.979
2014-09-15,612.92,612.901
2014-09-16,613.31,612.8829
2014-09-17,612.62,612.9265
2014-09-18,612.77,612.9695
2014-09-19,612.67,613.0176
2014-09-20,612.67,613.06085
2014-09-22,612.81,613.0985
2014-09-23,612.42,613.13824
2014-09-24,612.07,613.15546
2014-09-25,612.27,613.13745
2014-09-26,611.18,613.1087
2014-09-27,611.35,613.01385
2014-09-28,610.74,612.8904
2014-09-29,613.57,612.7211
2014-09-30,612.57,612.6888
2014-10-01,612.62,612.6923
2014-10-02,612.67,612.7214
2014-10-03,613.57,612.768
2014-10-04,612.57,612.8738
2014-10-05,612.57,612.95654
2014-10-06,612.69,613.01965
2014-10-07,612.77,613.07306
2014-10-08,612.52,613.1218
2014-10-09,611.67,613.1512
2014-10-10,611.67,613.11884
2014-10-11,611.67,613.048
2014-10-12,611.67,612.95605
2014-10-13,611.28,612.85547
2014-10-14,611.13,612.7331
2014-10-15,611.23,612.5947
2014-10-16,610.98,612.4589
2014-10-17,610.98,612.3184
2014-10-18,611.08,612.1821
2014-10-19,611.08,612.06165
2014-10-20,611.08,611.9578
2014-10-21,610.98,611.8703
2014-10-22,610.46,611.7925
2014-10-23,610.62,611.6961
2014-10-24,610.33,611.60144
2014-10-25,610.33,611.4969
2014-10-26,610.33,611.39136
2014-10-27,610.33,611.29083
2014-10-28,609.98,611.19885
2014-10-29,609.78,611.0979
2014-10-30,610.23,610.9853
2014-10-31,610.03,610.8959
2014-11-01,609.88,610.8154
2014-11-02,609.93,610.73663
2014-11-03,610.48,610.6658
2014-11-04,610.18,610.6344
2014-11-05,610.13,610.6137
2014-11-06,609.93,610.59814
2014-11-07,611.03,610.5755
2014-11-08,611.03,610.6104
2014-11-09,611.03,610.6812
2014-11-10,610.68,610.77136
2014-11-11,611.18,610.8497
2014-11-12,611.32,610.9436
2014-11-13,611.18,611.0506
2014-11-14,611.67,611.1526
2014-11-15,611.67,611.2729
2014-11-16,611.67,611.39886
2014-11-17,611.13,611.5217
2014-11-18,610.78,611.6059
2014-11-19,610.63,611.6408
2014-11-20,611.08,611.6335
2014-11-21,611.13,611.62415
2014-11-22,611.13,611.6172
2014-11-23,611.13,611.6122
2014-11-24,613.02,611.6089
2014-11-25,612.34,611.71204
2014-11-26,612.52,611.8417
2014-11-27,612.47,611.9912
2014-11-28,612.97,612.1428
2014-11-29,612.97,612.3155
2014-11-30,612.97,612.4926
2014-12-01,613.95,612.6631
2014-12-02,613.67,612.87476
2014-12-03,613.77,613.0865
2014-12-04,614.17,613.29254
2014-12-05,613.63,613.506
2014-12-06,613.63,613.6829
2014-12-07,613.63,613.82654
2014-12-08,615.97,613.9409
2014-12-09,617.11,614.16095
2014-12-10,616.31,614.50226
2014-12-11,617.51,614.85974
2014-12-12,617.36,615.27515
2014-12-13,617.36,615.6979
2014-12-14,617.36,616.1024
2014-12-15,617.81,616.47345
2014-12-16,617.64,616.828
2014-12-17,618.44,617.1437
2014-12-18,620.36,617.462
2014-12-19,620.88,617.8729
2014-12-20,620.88,618.3517
2014-12-21,620.88,618.84906
2014-12-22,621.11,619.33167
2014-12-23,621.3,619.7918
2014-12-24,620.26,620.2233
2014-12-25,618.66,620.55505
2014-12-26,619.96,620.7144
2014-12-27,619.96,620.8264
2014-12-28,619.96,620.9024
2015-01-29,623.3,620.9514
2015-01-30,624.05,621.1682
2015-01-31,624.05,621.52527
2015-02-01,624.05,621.95435
2015-02-02,624.73,622.4071
2015-02-03,624.4,622.88885
2015-02-04,623.4,623.3451
2015-02-05,623.85,623.70386
2015-02-06,622.25,624.0054
2015-02-09,623.35,624.16394
2015-02-10,622.8,624.28314
2015-02-11,622.9,624.34015
2015-02-12,623.1,624.3597
2015-02-13,621.93,624.3655
2015-02-14,622.62,624.29663
2015-02-15,622.0,624.222
2015-02-16,623.5,624.1132
2015-02-17,624.25,624.0726
2015-02-18,624.35,624.1208
2015-02-19,624.35,624.2299
2015-02-20,624.35,624.3726
2015-02-21,624.25,624.52936
2015-02-22,624.25,624.681
2015-02-23,624.3,624.8211
2015-02-24,624.3,624.949
2015-02-25,624.75,625.06213
2015-02-26,624.53,625.185
2015-02-27,625.61,625.2952
2015-02-28,624.98,625.4522
2015-03-01,625.71,625.5957
2015-03-02,625.98,625.76385
2015-03-03,626.12,625.9542
2015-03-04,625.77,626.1566
2015-03-05,625.3,626.3363
2015-03-06,625.02,626.4651
2015-03-07,625.02,626.5382
2015-03-08,625.02,626.5714
2015-03-09,625.15,626.57715
2015-03-10,624.89,626.5722
2015-03-11,625.03,626.54626
2015-03-12,624.99,626.51605
2015-03-13,625.05,626.4826
2015-03-14,624.8,626.45233
2015-03-15,624.9,626.41174
2015-03-16,624.95,626.3724
2015-03-17,623.55,626.33875
2015-03-18,621.67,626.23193
2015-03-19,618.31,625.9776
2015-03-20,619.66,625.45264
2015-03-21,619.36,624.85626
2015-03-22,619.66,624.2293
2015-03-23,620.36,623.63336
2015-03-24,619.31,623.129
2015-03-25,620.01,622.6524
2015-03-26,619.81,622.2583
2015-03-27,620.51,621.9277
2015-03-28,620.51,621.6948
2015-03-29,620.51,621.5378
2015-03-30,619.41,621.4379
2015-03-31,618.21,621.3184
2015-04-01,618.56,621.12476
2015-04-02,618.46,620.91254
2015-04-03,618.06,620.694
2015-04-05,618.06,620.46045
2015-04-06,618.06,620.2296
2015-04-07,618.56,620.0129
2015-04-08,618.99,619.8447
2015-04-09,619.26,619.74115
2015-04-10,619.46,619.7001
2015-04-11,619.46,619.71277
2015-04-12,619.46,619.75946
2015-04-13,620.36,619.82544
2015-04-14,619.84,619.95056
2015-04-15,619.21,620.0781
2015-04-16,618.26,620.1648
2015-04-17,618.51,620.16675
2015-04-18,618.51,620.12744
2015-04-19,618.51,620.0636
2015-04-20,618.86,619.98724
2015-04-21,618.94,619.9267
2015-04-22,618.11,619.8842
2015-04-23,618.46,619.8093
2015-04-24,618.06,619.7368
2015-04-25,618.06,619.6474
2015-04-26,618.06,619.5518
2015-04-27,620.86,619.4573
2015-04-28,619.26,619.5255
2015-04-29,618.68,619.60657
2015-04-30,618.76,619.6585
2015-05-01,619.01,619.693
2015-05-02,619.01,619.7283
2015-05-04,619.68,619.76215
2015-05-05,619.26,619.8309
2015-05-06,618.71,619.8951
2015-05-07,619.31,619.92194
2015-05-08,619.61,619.95667
2015-05-09,619.61,620.01154
2015-05-10,619.61,620.0766
2015-05-11,619.66,620.14484
2015-05-12,619.61,620.2143
2015-05-13,619.11,620.27783
2015-05-14,618.81,620.3062
2015-05-15,619.41,620.29333
2015-05-16,619.41,620.2881
2015-05-17,619.41,620.2882
2015-05-18,619.11,620.2919
2015-05-19,619.31,620.2809
2015-05-20,619.06,620.27216
2015-05-21,618.36,620.25146
2015-05-22,618.56,620.1848
2015-05-23,618.56,620.103
2015-05-24,618.56,620.01605
2015-05-25,618.91,619.9303
2015-05-26,619.09,619.86975
2015-05-27,618.84,619.83887
2015-05-28,618.81,619.81494
2015-05-29,618.51,619.79504
2015-05-30,618.51,619.7619
2015-05-31,618.51,619.7219
2015-06-01,618.66,619.6796
2015-06-02,618.46,619.6464
2015-06-03,618.47,619.60974
2015-06-04,618.76,619.57336
2015-06-05,619.04,619.55524
2015-06-08,619.26,619.5657
2015-06-09,619.28,619.6065
2015-06-10,619.29,619.6659
2015-06-11,619.06,619.7346
2015-06-12,619.54,619.7928
2015-06-13,619.54,619.8677
2015-06-14,619.54,619.9495
2015-06-15,619.56,620.03143
2015-06-16,619.51,620.1101
2015-06-17,619.51,620.17957
2015-06-18,619.36,620.2394
2015-06-19,619.61,620.2814
2015-06-20,619.61,620.3234
2015-06-21,619.61,620.36346
2015-06-22,619.56,620.4001
2015-06-23,619.34,620.42975
2015-06-24,619.4,620.441
2015-06-25,619.6,620.443
2015-06-26,619.58,620.4503
2015-06-27,619.58,620.45953
2015-06-28,619.58,620.4696
2015-06-29,619.53,620.4797
2015-06-30,618.8,620.4864
2015-07-01,618.86,620.44977
2015-07-02,619.19,620.39014
2015-07-03,619.26,620.3374
2015-07-04,619.26,620.296
2015-07-05,619.26,620.26434
2015-07-06,619.59,620.2406
2015-07-07,619.71,620.24176
