,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,山东高速,600350,64,0.12,0.78,0.09,0.527
1,鲁抗医药,600789,47,0.13,0.74,0.13,0.494
2,生益科技,600183,62,0.11,0.74,0.15,0.498
3,中电兴发,2298,91,0.24,0.71,0.04,0.557
4,龙泉股份,2671,53,0.13,0.77,0.09,0.523
5,襄阳轴承,678,85,0.27,0.58,0.15,0.543
6,泰晶科技,603738,38,0.16,0.71,0.13,0.511
