,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,隆华科技,300263,68,0.21,0.74,0.06,0.551
1,南钢股份,600282,38,0.18,0.76,0.05,0.535
2,大北农,2385,81,0.33,0.57,0.1,0.565
3,*ST雪莱,2076,90,0.36,0.58,0.07,0.601
4,特变电工,600089,64,0.2,0.75,0.05,0.529
5,中环股份,2129,61,0.18,0.67,0.15,0.525
6,三湘印象,863,27,0.26,0.59,0.15,0.555
