,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,达华智能,2512,79,0.2,0.67,0.13,0.529
1,陕天然气,2267,74,0.11,0.65,0.24,0.45
2,起步股份,603557,55,0.27,0.64,0.09,0.564
3,北新路桥,2307,39,0.1,0.77,0.13,0.499
4,皖通科技,2331,81,0.11,0.81,0.07,0.518
5,明阳智能,601615,69,0.17,0.62,0.2,0.499
6,华峰超纤,300180,63,0.14,0.78,0.08,0.524
