,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,双鹭药业,2038,100,0.16,0.74,0.1,0.525
1,华民股份,300345,81,0.16,0.74,0.1,0.524
2,浩云科技,300448,69,0.26,0.65,0.09,0.553
3,龙马环卫,603686,59,0.07,0.76,0.17,0.466
4,上峰水泥,672,66,0.24,0.7,0.06,0.58
5,东方电缆,603606,29,0.17,0.69,0.14,0.501
6,东珠生态,603359,60,0.18,0.68,0.13,0.517
