,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,亿纬锂能,300014,42,0.21,0.67,0.12,0.527
1,铁汉生态,300197,89,0.11,0.8,0.09,0.498
2,格林美,2340,48,0.27,0.62,0.1,0.537
3,兄弟科技,2562,59,0.22,0.71,0.07,0.539
4,腾达建设,600512,40,0.17,0.78,0.05,0.525
5,新天科技,300259,26,0.15,0.73,0.12,0.501
6,硕世生物,688399,23,0.22,0.74,0.04,0.551
