,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,科恒股份,300340,80,0.21,0.62,0.16,0.512
1,睿创微纳,688002,67,0.1,0.72,0.18,0.472
2,开山股份,300257,59,0.12,0.69,0.19,0.469
3,露笑科技,2617,92,0.18,0.65,0.16,0.504
4,龙大肉食,2726,81,0.2,0.7,0.1,0.529
5,普洛药业,739,53,0.17,0.77,0.06,0.527
6,尖峰集团,600668,67,0.21,0.7,0.09,0.532
