,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,以岭药业,2603,32,0.22,0.62,0.16,0.517
1,四维图新,2405,70,0.26,0.66,0.09,0.557
2,德宏股份,603701,74,0.22,0.72,0.07,0.557
3,南卫股份,603880,60,0.17,0.73,0.1,0.538
4,和邦生物,603077,53,0.13,0.62,0.25,0.457
5,包钢股份,600010,31,0.19,0.61,0.19,0.488
6,国恩股份,2768,66,0.2,0.71,0.09,0.533
