,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,宝信软件,600845,58,0.16,0.81,0.03,0.546
1,泰格医药,300347,61,0.21,0.67,0.11,0.553
2,沪电股份,2463,27,0.26,0.7,0.04,0.56
3,健友股份,603707,69,0.19,0.72,0.09,0.522
4,天马科技,603668,79,0.2,0.71,0.09,0.55
5,易明医药,2826,79,0.16,0.72,0.11,0.534
6,重庆百货,600729,55,0.18,0.67,0.15,0.508
