,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,恒通股份,603223,50,0.14,0.74,0.12,0.519
1,爱婴室,603214,70,0.1,0.81,0.09,0.506
2,天智航,688277,25,0.12,0.8,0.08,0.538
3,万里扬,2434,59,0.22,0.64,0.14,0.538
4,双良节能,600481,32,0.12,0.78,0.09,0.506
5,新凤鸣,603225,58,0.12,0.79,0.09,0.516
6,中钢国际,928,94,0.12,0.72,0.16,0.484
