,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,长源东谷,603950,75,0.12,0.81,0.07,0.506
1,中天科技,600522,56,0.25,0.7,0.05,0.551
2,哈高科,600095,43,0.23,0.7,0.07,0.532
3,东北制药,597,42,0.1,0.79,0.12,0.489
4,富满电子,300671,60,0.15,0.75,0.1,0.518
5,赤峰黄金,600988,73,0.14,0.66,0.21,0.479
6,天合光能,688599,74,0.11,0.8,0.09,0.512
