,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,阿尔特,300825,69,0.17,0.75,0.07,0.525
1,华体科技,603679,98,0.19,0.68,0.12,0.529
2,合诚股份,603909,85,0.18,0.74,0.08,0.511
3,ST浩源,2700,73,0.11,0.74,0.15,0.486
4,金力泰,300225,36,0.11,0.75,0.14,0.484
5,九洲药业,603456,59,0.25,0.68,0.07,0.557
6,安泰科技,969,87,0.21,0.69,0.1,0.541
