,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,三夫户外,2780,50,0.18,0.7,0.12,0.508
1,理邦仪器,300206,68,0.25,0.65,0.1,0.549
2,万华化学,600309,73,0.27,0.7,0.03,0.542
3,安纳达,2136,58,0.16,0.81,0.03,0.513
4,中集集团,39,85,0.22,0.72,0.06,0.542
5,正邦科技,2157,35,0.2,0.77,0.03,0.539
6,东方生物,688298,49,0.16,0.76,0.08,0.523
