,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,理工环科,2322,93,0.22,0.69,0.1,0.539
1,中核钛白,2145,56,0.21,0.73,0.05,0.535
2,豫园股份,600655,63,0.21,0.62,0.17,0.514
3,友阿股份,2277,84,0.21,0.65,0.13,0.531
4,信雅达,600571,89,0.17,0.57,0.26,0.481
5,华菱星马,600375,39,0.1,0.72,0.18,0.475
6,西藏药业,600211,49,0.22,0.71,0.06,0.53
