,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,大立科技,2214,19,0.26,0.68,0.05,0.567
1,亚太股份,2284,59,0.14,0.73,0.14,0.508
2,华明装备,2270,19,0.26,0.68,0.05,0.56
3,塔牌集团,2233,56,0.18,0.71,0.11,0.533
4,国统股份,2205,56,0.27,0.61,0.12,0.561
5,市北高新,600604,43,0.19,0.65,0.16,0.514
6,中远海科,2401,66,0.27,0.64,0.09,0.572
