,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,中信建投,601066,86,0.1,0.74,0.15,0.489
1,苏宁易购,2024,97,0.23,0.67,0.1,0.561
2,回天新材,300041,46,0.22,0.7,0.09,0.55
3,海格通信,2465,53,0.23,0.64,0.13,0.549
4,安纳达,2136,43,0.09,0.88,0.02,0.548
5,电子城,600658,39,0.28,0.69,0.03,0.577
6,太阳纸业,2078,72,0.21,0.69,0.1,0.532
