,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,上机数控,603185,84,0.1,0.73,0.18,0.465
1,金字火腿,2515,80,0.19,0.71,0.1,0.524
2,康尼机电,603111,83,0.16,0.66,0.18,0.484
3,太阳电缆,2300,45,0.2,0.67,0.13,0.531
4,彩虹股份,600707,83,0.17,0.72,0.11,0.521
5,宁波建工,601789,42,0.17,0.64,0.19,0.488
6,英唐智控,300131,94,0.22,0.65,0.13,0.541
