,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,榕基软件,2474,81,0.16,0.75,0.09,0.546
1,君实生物,688180,70,0.23,0.6,0.17,0.515
2,隆基股份,601012,100,0.14,0.66,0.2,0.473
3,厦门国贸,600755,72,0.12,0.78,0.1,0.502
4,甘李药业,603087,82,0.27,0.65,0.09,0.543
5,深圳新星,603978,47,0.15,0.64,0.21,0.468
6,中曼石油,603619,94,0.15,0.72,0.13,0.504
