,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,林洋能源,601222,57,0.05,0.82,0.12,0.474
1,微芯生物,688321,41,0.22,0.68,0.1,0.535
2,海通证券,600837,29,0.17,0.76,0.07,0.501
3,东方证券,600958,29,0.14,0.79,0.07,0.5
4,龙建股份,600853,48,0.19,0.73,0.08,0.524
5,南京证券,601990,28,0.14,0.75,0.11,0.494
6,国泰君安,601211,26,0.12,0.77,0.12,0.492
