,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,旗天科技,300061,87,0.14,0.8,0.06,0.511
1,普利制药,300630,66,0.24,0.65,0.11,0.531
2,大洋电机,2249,59,0.12,0.71,0.17,0.474
3,*ST大港,2077,59,0.1,0.76,0.14,0.494
4,复星医药,600196,69,0.2,0.7,0.1,0.528
5,振德医疗,603301,75,0.11,0.8,0.09,0.516
6,宏达新材,2211,71,0.21,0.68,0.11,0.536
