,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,星网宇达,2829,58,0.21,0.72,0.07,0.554
1,赛意信息,300687,61,0.28,0.66,0.07,0.574
2,沃森生物,300142,80,0.33,0.57,0.1,0.578
3,徐工机械,425,79,0.13,0.72,0.15,0.489
4,荣盛发展,2146,43,0.21,0.67,0.12,0.515
5,万丰奥威,2085,89,0.25,0.7,0.06,0.557
6,海格通信,2465,39,0.18,0.64,0.18,0.494
