,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,上汽集团,600104,99,0.21,0.71,0.08,0.55
1,东华软件,2065,55,0.15,0.8,0.05,0.529
2,均胜电子,600699,75,0.24,0.69,0.07,0.562
3,西藏天路,600326,32,0.09,0.84,0.06,0.484
4,华东医药,963,62,0.18,0.71,0.11,0.528
5,人福医药,600079,44,0.16,0.77,0.07,0.535
