,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,鸿路钢构,2541,42,0.12,0.64,0.24,0.473
1,回天新材,300041,60,0.18,0.72,0.1,0.524
2,南天信息,948,63,0.22,0.62,0.16,0.534
3,龙大肉食,2726,42,0.26,0.67,0.07,0.551
4,龙宇燃油,603003,73,0.18,0.67,0.15,0.509
5,三棵树,603737,48,0.12,0.77,0.1,0.494
6,奥美医疗,2950,47,0.23,0.66,0.11,0.557
