,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,木林森,2745,63,0.3,0.62,0.08,0.587
1,英科医疗,300677,52,0.21,0.67,0.12,0.53
2,健康元,600380,88,0.22,0.62,0.16,0.528
3,硕世生物,688399,55,0.18,0.76,0.05,0.544
4,金新农,2548,47,0.3,0.62,0.09,0.552
5,宁德时代,300750,74,0.15,0.76,0.09,0.511
6,金发科技,600143,57,0.11,0.81,0.09,0.513
