,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,达安基因,2030,85,0.21,0.69,0.09,0.532
1,梦网集团,2123,81,0.2,0.67,0.14,0.537
2,红日药业,300026,82,0.2,0.68,0.12,0.522
3,大立科技,2214,90,0.2,0.72,0.08,0.541
4,浦东建设,600284,24,0.08,0.88,0.04,0.508
5,新乡化纤,949,43,0.14,0.72,0.14,0.495
6,傲农生物,603363,54,0.24,0.69,0.07,0.565
