,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,通宇通讯,2792,49,0.1,0.76,0.14,0.486
1,协鑫能科,2015,85,0.21,0.69,0.09,0.542
2,景峰医药,908,92,0.22,0.68,0.1,0.543
3,富春股份,300299,45,0.18,0.67,0.16,0.49
4,三鑫医疗,300453,49,0.2,0.71,0.08,0.554
5,洋河股份,2304,49,0.24,0.71,0.04,0.593
6,金徽酒,603919,55,0.15,0.73,0.13,0.509
