,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,富瀚微,300613,90,0.21,0.72,0.07,0.543
1,紫晶存储,688086,53,0.23,0.6,0.17,0.529
2,天士力,600535,54,0.09,0.78,0.13,0.495
3,香山股份,2870,91,0.26,0.68,0.05,0.58
4,鄂尔多斯,600295,48,0.1,0.75,0.15,0.496
5,海南海药,566,88,0.19,0.69,0.11,0.528
6,贵州燃气,600903,28,0.07,0.75,0.18,0.472
