,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,哈尔斯,2615,40,0.2,0.57,0.23,0.5
1,三星医疗,601567,43,0.09,0.81,0.09,0.517
2,长阳科技,688299,60,0.22,0.73,0.05,0.557
3,禾丰牧业,603609,49,0.2,0.69,0.1,0.541
4,洲际油气,600759,82,0.13,0.78,0.09,0.517
5,延安必康,2411,53,0.11,0.75,0.13,0.488
6,*ST安凯,868,42,0.17,0.81,0.02,0.536
