,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,光韵达,300227,68,0.25,0.59,0.16,0.535
1,闻泰科技,600745,70,0.27,0.66,0.07,0.546
2,生益科技,600183,66,0.2,0.74,0.06,0.543
3,东阳光,600673,87,0.17,0.72,0.1,0.515
4,海印股份,861,52,0.15,0.69,0.15,0.52
5,三房巷,600370,66,0.27,0.64,0.09,0.544
6,东华软件,2065,77,0.23,0.7,0.06,0.561
