,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,秦安股份,603758,85,0.13,0.73,0.14,0.498
1,丝路视觉,300556,55,0.18,0.71,0.11,0.53
2,金域医学,603882,84,0.15,0.75,0.1,0.52
3,星光农机,603789,96,0.19,0.73,0.08,0.538
4,四会富仕,300852,71,0.17,0.76,0.07,0.535
5,深高速,600548,90,0.2,0.77,0.03,0.568
6,深康佳A,16,102,0.24,0.7,0.07,0.563
