,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,木林森,2745,37,0.19,0.7,0.11,0.503
1,亚世光电,2952,33,0.15,0.7,0.15,0.498
2,梦网集团,2123,91,0.21,0.69,0.1,0.557
3,傲农生物,603363,41,0.22,0.61,0.17,0.493
4,万胜智能,300882,75,0.07,0.83,0.11,0.488
5,东华能源,2221,93,0.23,0.67,0.11,0.547
6,国际医学,516,68,0.25,0.66,0.09,0.558
