,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,东杰智能,300486,47,0.28,0.7,0.02,0.581
1,绿色动力,601330,51,0.12,0.71,0.18,0.497
2,云赛智联,600602,62,0.23,0.76,0.02,0.574
3,神州信息,555,63,0.25,0.65,0.1,0.547
4,西水股份,600291,19,0.16,0.74,0.11,0.513
5,新疆天业,600075,92,0.13,0.74,0.13,0.484
6,腾达建设,600512,33,0.18,0.7,0.12,0.527
