,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,智云股份,300097,55,0.27,0.67,0.05,0.566
1,天永智能,603895,49,0.14,0.8,0.06,0.515
2,吉宏股份,2803,85,0.22,0.69,0.08,0.545
3,东方集团,600811,45,0.09,0.8,0.11,0.493
4,岭南股份,2717,42,0.1,0.83,0.07,0.501
5,东安动力,600178,33,0.18,0.7,0.12,0.511
6,中海达,300177,55,0.22,0.71,0.07,0.55
