,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,正邦科技,2157,59,0.2,0.75,0.05,0.526
1,海立股份,600619,55,0.16,0.69,0.15,0.505
2,深圳华强,62,19,0.21,0.63,0.16,0.507
3,万丰奥威,2085,83,0.22,0.66,0.12,0.514
4,吉宏股份,2803,74,0.22,0.65,0.14,0.532
5,南大光电,300346,99,0.29,0.57,0.14,0.551
6,南都电源,300068,82,0.16,0.68,0.16,0.507
