,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,拓斯达,300607,82,0.18,0.76,0.06,0.537
1,东方日升,300118,72,0.15,0.71,0.14,0.507
2,三七互娱,2555,75,0.13,0.79,0.08,0.516
3,华大基因,300676,61,0.21,0.7,0.08,0.534
4,迈瑞医疗,300760,44,0.14,0.77,0.09,0.514
5,奥特佳,2239,66,0.18,0.64,0.18,0.504
6,鱼跃医疗,2223,77,0.1,0.79,0.1,0.498
