,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,共进股份,603118,65,0.17,0.71,0.12,0.51
1,泰格医药,300347,62,0.1,0.81,0.1,0.5
2,克明面业,2661,84,0.17,0.76,0.07,0.529
3,哈高科,600095,26,0.35,0.62,0.04,0.573
4,天喻信息,300205,37,0.16,0.76,0.08,0.522
5,开立医疗,300633,82,0.24,0.7,0.06,0.563
6,诚意药业,603811,71,0.14,0.72,0.14,0.516
