,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,安科生物,300009,35,0.17,0.77,0.06,0.529
1,冀东水泥,401,47,0.17,0.77,0.06,0.523
2,亚星客车,600213,48,0.1,0.73,0.17,0.491
3,新华制药,756,88,0.07,0.9,0.03,0.5
4,四维图新,2405,61,0.25,0.7,0.05,0.543
5,微光股份,2801,57,0.19,0.75,0.05,0.531
6,长荣股份,300195,66,0.15,0.76,0.09,0.514
