,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,中来股份,300393,80,0.25,0.72,0.03,0.574
1,宏达新材,2211,55,0.24,0.73,0.04,0.58
2,大北农,2385,73,0.23,0.67,0.1,0.557
3,广和通,300638,39,0.26,0.67,0.08,0.545
4,新洋丰,902,36,0.14,0.81,0.06,0.531
5,*ST辉丰,2496,72,0.1,0.82,0.08,0.513
6,太极实业,600667,53,0.19,0.7,0.11,0.522
