,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,祥生医疗,688358,57,0.14,0.77,0.09,0.507
1,晶方科技,603005,51,0.16,0.69,0.16,0.499
2,润建股份,2929,53,0.13,0.83,0.04,0.519
3,宜通世纪,300310,31,0.13,0.81,0.06,0.5
4,新诺威,300765,67,0.16,0.7,0.13,0.506
5,捷昌驱动,603583,72,0.15,0.78,0.07,0.515
6,新凤鸣,603225,54,0.24,0.74,0.02,0.577
