,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,唐人神,2567,58,0.12,0.83,0.05,0.517
1,万德斯,688178,69,0.07,0.87,0.06,0.504
2,绿地控股,600606,81,0.12,0.77,0.11,0.509
3,泛微网络,603039,61,0.18,0.77,0.05,0.536
4,士兰微,600460,72,0.17,0.76,0.07,0.525
5,一拖股份,601038,52,0.19,0.67,0.13,0.506
6,东百集团,600693,58,0.09,0.72,0.19,0.48
