,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,安图生物,603658,60,0.22,0.68,0.1,0.528
1,以岭药业,2603,60,0.18,0.7,0.12,0.525
2,新纶科技,2341,73,0.21,0.75,0.04,0.564
3,埃斯顿,2747,62,0.21,0.68,0.11,0.544
4,金发科技,600143,86,0.12,0.69,0.2,0.466
5,永鼎股份,600105,37,0.27,0.7,0.03,0.564
6,金新农,2548,68,0.21,0.76,0.03,0.562
