,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,晶澳科技,2459,70,0.19,0.69,0.13,0.526
1,心脉医疗,688016,70,0.17,0.73,0.1,0.524
2,新国都,300130,59,0.1,0.78,0.12,0.486
3,红塔证券,601236,80,0.14,0.75,0.11,0.508
4,密尔克卫,603713,78,0.08,0.82,0.1,0.489
5,维尔利,300190,62,0.18,0.73,0.1,0.528
6,禾丰牧业,603609,91,0.13,0.76,0.11,0.519
