,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,达安基因,2030,55,0.18,0.76,0.05,0.541
1,乐普医疗,300003,30,0.1,0.83,0.07,0.526
2,山东赫达,2810,40,0.25,0.7,0.05,0.557
3,海格通信,2465,50,0.12,0.72,0.16,0.493
4,万泰生物,603392,68,0.25,0.63,0.12,0.546
5,广联达,2410,41,0.17,0.54,0.29,0.466
6,天铁股份,300587,54,0.19,0.61,0.2,0.504
