,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,九州通,600998,39,0.1,0.69,0.21,0.452
1,海能达,2583,70,0.16,0.69,0.16,0.487
2,海目星,688559,40,0.2,0.75,0.05,0.546
3,歌力思,603808,35,0.2,0.66,0.14,0.522
4,新产业,300832,64,0.16,0.78,0.06,0.53
5,露笑科技,2617,100,0.18,0.72,0.1,0.533
6,四会富仕,300852,54,0.22,0.65,0.13,0.524
