,股票名称,股票代码,总分词数量,正面占比,中立占比,负面占比,平均分
0,韦尔股份,603501,28,0.25,0.75,0.0,0.581
1,上海新阳,300236,29,0.17,0.76,0.07,0.528
2,普利制药,300630,34,0.18,0.65,0.18,0.511
3,京威股份,2662,46,0.2,0.59,0.22,0.501
4,广生堂,300436,45,0.27,0.67,0.07,0.566
5,三一重工,600031,38,0.18,0.71,0.11,0.53
6,通产丽星,2243,23,0.26,0.61,0.13,0.522
