,股票名称,股票代码,公告信息
1,科华恒盛,002335,　　科华恒盛（002335）11月9日晚公告，近日，公司收到《中标通知书》，确认公司为“上海悦科大数据产业园二期-2工程微模块设备及安装服务采购”项目的中标单位，预计该项目中标金额为7900万元。上述项目的成功中标，进一步扩大了公司在数据中心领域内的市场份额。
2,星星科技,300256,　　星星科技（300256）11月9日晚间公告，拟定增募资不超15亿元，用于年产1100万片3D曲面（车载、穿戴）玻璃盖板生产线建设项目、年产2000万片3D曲面（手机）玻璃盖板生产线建设项目和补充流动资金。公司控股股东范钛客拟认购不低于7亿元。
3,美盛文化,002699,　　美盛文化（002699）11月9日晚公告，公司于近日与新华互联电子商务有限责任公司（简称“新华互联”）签署《战略合作协议》。双方基于各自的主营业务与资源，在文化领域开展多方面的深入合作，推动新华书店品牌进入新兴传播阵地，引入新技术、新模式，共同促进双方的产业发展。新华互联的控股股东为新华书店总店有限公司。
4,人福医药,600079,　　人福医药（600079）11月9日晚间公告，公司全资子公司人福新加坡拟转让其持有的乐福思集团40%股权，转让价格为2亿美元。交易完成后，人福新加坡仍持有乐福思集团20%股权。交易对方包括LFSY Holdings、Autumn Appaloosa、CareCapital，其中LFSY Holdings控股股东的资金来源于高瓴资本管理的美元基金。本次交易将为公司带来人民币约4亿元的投资收益。
5,新疆交建,002941,　　新疆交建（002941）11月9日晚公告，公司牵头的联合体，中标国道315线民丰至洛浦段公路工程设计施工总承包项目，该项目签约合同价为57.46亿元，合同的实施对公司当期和以后年度的经营业绩将产生积极影响。
6,唐人神,002567,　　唐人神（002567）11月9日晚公告，公司10月生猪销量13.31万头，同比上升248.4%，环比上升17.9%；销售收入合计2.8亿元，同比上升144%，环比上升0.8%。2020年1-10月累计生猪销量71.53万头，同比下降5.8%；销售收入19.98亿元，同比上升109.9%。
7,乐普医疗,300003,　　乐普医疗（300003）11月9日晚公告，旗下子公司乐普诊断自主研发的抗原检测试剂盒入围出口“白名单”，这是继2020年3月自主研发的新型冠状病毒（SARS-CoVer-2）抗体检测试剂盒后再一次取得欧盟市场市场准入资格。此外，公司自主研发的三款雷帕霉素洗脱支架系统取得欧盟CE产品注册证。
