,股票名称,股票代码,公告信息
1,蓝光发展,600466,　　蓝光发展（600466）6月22日晚间披露回购股份方案，拟回购3034.93万股-6069.86万股，占公司总股本的1%-2%，回购价格不超过7.9元/股，回购股份拟用于后期实施股权激励计划。
2,四维图新,002405,　　四维图新（002405）6月22日晚间公告，全资子公司杰发科技与德赛西威签署了《电子元件采购协议》，德赛西威将向杰发科技采购其作为国产自主品牌设计研发通过AEC-Q100 Grade 3验证的车规级高性能SoC芯片。具体销售数量和金额将取决于德赛西威全新一代车载信息娱乐系统平台的销售数量。
3,东港股份,002117,　　东港股份（002117）6月22日晚间公告，公司中标“中国福利彩票发行管理中心视频型彩票终端机专用设备采购项目”第3包标段，中标总价2188.8万元。公司将为中国福利彩票发行管理中心提供视频型彩票终端机设备，并提供3年的质保服务。
4,游族网络,002174,　　游族网络（002174）6月22日晚间公告，太平基金资管计划拟以现金形式，受让公司控股股东林奇持有的4446.47万股公司股票，占公司股本总额的5%。受让价格20.37元/股，交易价款合计9.06亿元。此次权益变动后，林奇持有公司24.71%的股份，仍为公司控股股东、实控人；太平基金资管计划将持有5%公司股份。太平基金资管计划不排除未来12个月内继续增加在公司中拥有权益股份的可能。
5,博瑞医药,688166,　　博瑞医药（688166）6月22日晚间公告，近日，公司的恩替卡韦原料药收到了欧洲药品质量管理局（EDQM）签发的CEP（欧洲药典适用性认证）证书，标志着该原料药产品可以在欧洲市场及承认CEP证书的加拿大、澳大利亚等其他市场进行销售。恩替卡韦主要适用于病毒复制活跃，血清丙氨酸氨基转移酶（ALT）持续升高或肝脏组织学显示有活动性病变的慢性成人乙型肝炎的治疗。
6,新和成,002001,　　新和成（002001）6月22日晚间公告，预计2020年上半年净利润为21.96亿元-23.11亿元，同比增长90%-100%。报告期内，公司维生素A、维生素E、生物素等产品销售价格与销售数量较上年同期有增长。
7,森远股份,300210,　　森远股份（300210）6月22日晚间公告，预计2020年上半年净利润为3000万元-3500万元，公司上年同期亏损3246.13万元。报告期内，公司在原有产品市场份额的基础上，加大力度开拓再生设备、军工设备的市场销售，销售收入较上年同期增长100%以上；公司销售结构中，毛利率较高的产品销售比重增长较大。
